Source	Target	association_score	MutualInformation	num_Triplets	percentage_co_occurrence
ASV_1439_16S_3_200	OTU_985_18S_3_200	0.537500739097595	0.487679	0	62.5
ASV_144_16S_022_3	ASV_144_16S_3_200	0.729993641376495	0.871665	0	92.307692
ASV_144_16S_022_3	ASV_161_16S_022_3	0.830075085163116	0.79795	0	100
ASV_1443_16S_022_3	ASV_1769_16S_022_3	0.7265625	0.65558	0	77.777778
ASV_1443_16S_022_3	ASV_1894_16S_022_3	0.630169552896529	0.828867	0	77.777778
ASV_1446_16S_022_3	ASV_1029_16S_3_200	0.777690961882537	0.472591	0	50
ASV_1446_16S_022_3	ASV_630_16S_3_200	-0.613497316837311	0.542094	0	4.347826
ASV_1446_16S_022_3	OTU_652_18S_022_3	0.693291740417735	0.378589	0	58.823529
ASV_145_16S_022_3	ASV_311_16S_022_3	0.626801252365112	0.510933	0	78.571429
ASV_145_16S_022_3	ASV_421_16S_022_3	0.734014895910037	0.767877	0	92.307692
ASV_145_16S_022_3	ASV_723_16S_3_200	0.522308051586151	0.654109	0	85.714286
ASV_1457_16S_3_200	OTU_1345_18S_3_200	0.61772351087556	0.682767	0	83.333333
ASV_1458_16S_022_3	ASV_1551_16S_022_3	0.854428748588578	0.645714	0	100
ASV_1458_16S_022_3	ASV_1855_16S_022_3	0.80223798751831	0.587951	0	85.714286
ASV_1459_16S_022_3	OTU_714_18S_3_200	0.581419886360481	0.599096	0	80
ASV_148_16S_022_3	ASV_204_16S_022_3	0.538835227489471	0.505925	0	83.333333
ASV_148_16S_022_3	ASV_553_16S_022_3	0.763457179069519	0.603154	0	81.25
ASV_148_16S_022_3	ASV_697_16S_022_3	0.522626491953245	0.639115	0	87.5
ASV_1480_16S_3_200	ASV_1821_16S_3_200	0.8490891456604	0.620366	0	87.5
ASV_1481_16S_022_3	OTU_1394_18S_3_200	0.603710206811199	0.599096	0	66.666667
ASV_1481_16S_022_3	OTU_1405_18S_3_200	0.603370268017859	0.541334	0	66.666667
ASV_1481_16S_022_3	OTU_1967_18S_3_200	0.645590245723724	0.645714	0	85.714286
ASV_1481_16S_022_3	OTU_233_18S_022_3	-0.769382590261044	0.386179	0	4.545455
ASV_1481_16S_022_3	OTU_2590_18S_3_200	0.814563834187875	0.692202	0	85.714286
ASV_1482_16S_022_3	OTU_1219_18S_3_200	0.571813464164734	0.483572	0	66.666667
ASV_149_16S_022_3	ASV_335_16S_022_3	0.61451	0.675044	0	83.333333
ASV_149_16S_022_3	ASV_924_16S_022_3	0.543586611747742	0.809487	0	73.333333
ASV_149_16S_022_3	OTU_350_18S_022_3	-0.549573285004319	0.465051	0	13.043478
ASV_149_16S_022_3	OTU_485_18S_022_3	-0.794221649488007	0.420722	0	4.545455
ASV_1490_16S_022_3	OTU_1995_18S_022_3	0.607376277446747	0.531283	0	55.555556
ASV_1491_16S_022_3	ASV_1439_16S_3_200	0.551995933055878	0.480697	0	66.666667
ASV_1491_16S_022_3	ASV_1921_16S_022_3	0.866416591360181	0.694808	0	75
ASV_1498_16S_022_3	ASV_1971_16S_022_3	0.679223120212555	0.839972	0	83.333333
ASV_15_16S_022_3	ASV_158_16S_022_3	0.520798861980438	0.676736	0	89.473684
ASV_15_16S_022_3	ASV_414_16S_3_200	-0.522676706314087	0.466822	0	13.043478
ASV_15_16S_022_3	OTU_130_18S_022_3	-0.706874455332762	0.327541	0	4.545455
ASV_150_16S_022_3	ASV_1801_16S_022_3	0.80493438243866	0.747632	0	81.818182
ASV_1508_16S_022_3	ASV_1963_16S_3_200	0.540446016345692	0.466538	0	57.142857
ASV_1516_16S_022_3	ASV_2083_16S_022_3	0.95223	0.656858	0	80
ASV_152_16S_022_3	ASV_328_16S_022_3	0.712233345012876	0.319818	0	100
ASV_152_16S_3_200	ASV_903_16S_3_200	-0.69461224214315	0.257908	0	8.695652
ASV_1521_16S_022_3	OTU_2155_18S_3_200	0.986912224230744	0.519532	0	100
ASV_1523_16S_022_3	ASV_1275_16S_3_200	0.61742752790451	0.429916	0	71.428571
ASV_1523_16S_022_3	ASV_2281_16S_3_200	0.956490917647076	0.682767	0	100
ASV_1524_16S_3_200	OTU_2035_18S_3_200	0.557994484901428	0.30085	0	50
ASV_1524_16S_3_200	OTU_2510_18S_3_200	0.82530862294382	0.404007	0	66.666667
ASV_1524_16S_3_200	OTU_2557_18S_3_200	0.752394914627075	0.414059	0	60
ASV_153_16S_022_3	ASV_408_16S_022_3	0.718317717055079	0.474481	0	60
ASV_153_16S_022_3	ASV_463_16S_022_3	-0.724927723882192	0.500082	0	17.391304
ASV_153_16S_022_3	OTU_101_18S_3_200	-0.538001650662025	0.706738	0	4.347826
ASV_1534_16S_022_3	ASV_1576_16S_022_3	0.627934157848358	0.6704	0	85.714286
ASV_1534_16S_022_3	ASV_1804_16S_022_3	0.757962614970812	0.651204	0	75
ASV_1534_16S_022_3	OTU_3773_18S_3_200	0.771107754873056	0.46177	0	57.142857
ASV_154_16S_022_3	ASV_227_16S_022_3	0.557167172431946	0.799421	0	91.666667
ASV_154_16S_022_3	ASV_316_16S_022_3	0.921032865594157	1.069638	0	100
ASV_154_16S_022_3	ASV_421_16S_022_3	0.753625631332397	0.893467	0	100
ASV_154_16S_022_3	ASV_582_16S_022_3	0.896047928836906	1.185162	0	100
ASV_1541_16S_022_3	OTU_1123_18S_3_200	0.535655521213001	0.577294	0	57.142857
ASV_1541_16S_022_3	OTU_1398_18S_3_200	0.854892567841709	0.493623	0	60
ASV_1541_16S_022_3	OTU_1485_18S_3_200	0.542082469911349	0.414059	0	60
ASV_1541_16S_3_200	OTU_2578_18S_3_200	0.870128916852306	0.603203	0	83.333333
ASV_1543_16S_022_3	ASV_1551_16S_022_3	0.714567422866821	0.603203	0	83.333333
ASV_1543_16S_022_3	ASV_1999_16S_022_3	0.673667245432901	0.519532	0	80
ASV_1543_16S_022_3	OTU_2309_18S_022_3	0.530829071998596	0.336811	0	50
ASV_155_16S_022_3	ASV_1258_16S_022_3	0.645741522312164	0.487679	0	83.333333
ASV_155_16S_022_3	ASV_424_16S_022_3	0.627217173576355	0.623912	0	75
ASV_1551_16S_022_3	ASV_2023_16S_022_3	0.941236555576324	0.70636	0	100
ASV_1551_16S_022_3	OTU_1086_18S_3_200	0.529740452766418	0.379992	0	55.555556
ASV_1551_16S_022_3	OTU_879_18S_3_200	0.551559627929855	0.785924	0	100
ASV_1556_16S_022_3	OTU_1374_18S_3_200	0.78517	0.519532	0	57.142857
ASV_156_16S_022_3	OTU_1980_18S_022_3	-0.658198654651642	0.316063	0	8.695652
ASV_1560_16S_022_3	ASV_1107_16S_3_200	0.614819228649139	0.590836	0	75
ASV_1561_16S_022_3	ASV_2102_16S_022_3	0.54086834192276	0.371722	0	71.428571
ASV_1561_16S_022_3	ASV_2304_16S_022_3	0.77006	0.567243	0	83.333333
ASV_1563_16S_022_3	ASV_1632_16S_022_3	0.562550149873522	0.656242	0	85.714286
ASV_1565_16S_022_3	ASV_1571_16S_022_3	0.810219531691073	0.880477	0	100
ASV_1565_16S_022_3	ASV_1648_16S_022_3	-0.548975698074127	0.626796	0	75
ASV_1566_16S_022_3	OTU_909_18S_3_200	0.764240145683289	0.6704	0	85.714286
ASV_1569_16S_022_3	ASV_1076_16S_3_200	0.598204553127289	0.521848	0	66.666667
ASV_1569_16S_022_3	OTU_1611_18S_3_200	0.85914394623047	0.519532	0	80
ASV_157_16S_022_3	ASV_258_16S_022_3	0.845418989658356	0.779325	0	90.909091
ASV_157_16S_022_3	ASV_381_16S_022_3	0.544515669345856	0.67123	0	72.727273
ASV_157_16S_3_200	ASV_1071_16S_3_200	0.524150833542447	0.404007	0	57.142857
ASV_1577_16S_022_3	ASV_1748_16S_022_3	0.531799077987671	0.627457	0	71.428571
ASV_1577_16S_022_3	ASV_1777_16S_022_3	0.599430574898156	0.627457	0	71.428571
ASV_1577_16S_022_3	ASV_1930_16S_022_3	0.969521107720427	0.728162	0	100
ASV_1581_16S_022_3	OTU_471_18S_3_200	0.869097745033616	0.530189	0	75
ASV_1584_16S_022_3	ASV_1879_16S_3_200	0.54619	0.536341	0	62.5
ASV_1587_16S_022_3	ASV_1657_16S_022_3	0.554688970859185	0.451718	0	71.428571
ASV_1587_16S_022_3	ASV_972_16S_3_200	0.75205103074554	0.434974	0	62.5
ASV_1587_16S_022_3	OTU_1034_18S_3_200	0.60545	0.593441	0	75
ASV_1587_16S_022_3	OTU_3422_18S_3_200	0.52604091686489	0.545441	0	71.428571
ASV_1589_16S_022_3	ASV_2653_16S_022_3	-0.569166314275427	0.519532	0	80
ASV_1589_16S_022_3	ASV_863_16S_3_200	0.642367007839604	0.46177	0	80
ASV_1593_16S_022_3	ASV_2085_16S_022_3	0.548936188220978	0.378099	0	60
ASV_1593_16S_022_3	OTU_1258_18S_022_3	0.656523799755799	0.541334	0	80
ASV_1593_16S_022_3	OTU_1762_18S_022_3	0.57830536365509	0.435861	0	60
ASV_1593_16S_022_3	OTU_1995_18S_022_3	0.627310156822205	0.541334	0	80
ASV_1593_16S_022_3	OTU_4389_18S_3_200	0.644903126592809	0.435861	0	60
ASV_1593_16S_022_3	OTU_965_18S_3_200	0.524856626987457	0.541334	0	66.666667
ASV_160_16S_022_3	ASV_233_16S_022_3	0.990538859628519	0.894476	0	100
ASV_160_16S_022_3	ASV_862_16S_022_3	0.702614307403564	0.924344	0	88.235294
ASV_161_16S_022_3	ASV_1643_16S_022_3	0.752184763397007	0.521173	0	76.923077
ASV_161_16S_022_3	ASV_235_16S_3_200	0.606053031603578	0.844438	0	92.857143
ASV_161_16S_022_3	ASV_320_16S_022_3	0.610999364332116	0.697169	0	92.307692
ASV_161_16S_022_3	OTU_1924_18S_3_200	0.54007	0.54845	0	69.230769
ASV_162_16S_022_3	ASV_334_16S_022_3	-0.653156886953715	0.618814	0	8.695652
ASV_163_16S_022_3	ASV_204_16S_022_3	0.631073494732725	0.604655	0	88.235294
ASV_163_16S_022_3	ASV_410_16S_022_3	0.706401859673474	0.86515	0	93.75
ASV_1631_16S_022_3	ASV_2155_16S_022_3	0.572933971881866	0.435861	0	60
ASV_1631_16S_022_3	OTU_3269_18S_3_200	0.530719082889034	0.493623	0	60
ASV_1632_16S_022_3	ASV_2009_16S_022_3	0.56886141678896	0.567243	0	83.333333
ASV_1632_16S_022_3	OTU_419_18S_022_3	0.763315916061401	0.63444	0	75
ASV_1632_16S_022_3	OTU_797_18S_3_200	0.601220414963295	0.728162	0	85.714286
ASV_1633_16S_022_3	ASV_1881_16S_022_3	0.546717941761017	0.523639	0	62.5
ASV_1633_16S_022_3	ASV_2102_16S_022_3	0.71698135137558	0.542557	0	83.333333
ASV_1636_16S_022_3	OTU_3576_18S_3_200	0.752805261938857	0.495939	0	50
ASV_1643_16S_022_3	ASV_932_16S_3_200	0.703881502151489	0.310299	0	50
ASV_1644_16S_022_3	ASV_1858_16S_022_3	0.982807278633118	0.577294	0	100
ASV_1644_16S_022_3	ASV_2085_16S_022_3	0.884706735610962	0.599096	0	100
ASV_1645_16S_022_3	OTU_1477_18S_3_200	0.931314571789164	0.682767	0	83.333333
ASV_1648_16S_022_3	ASV_1564_16S_3_200	0.654161840145433	0.625005	0	83.333333
ASV_1648_16S_022_3	ASV_1720_16S_022_3	0.712892055511475	0.74053	0	83.333333
ASV_1648_16S_022_3	ASV_1921_16S_022_3	0.566994764081243	0.728162	0	85.714286
ASV_165_16S_022_3	ASV_1203_16S_022_3	0.623328685760498	0.541334	0	66.666667
ASV_165_16S_022_3	OTU_1398_18S_3_200	0.542954921722412	0.435861	0	60
ASV_165_16S_022_3	OTU_8089_18S_022_3	0.567152738571167	0.493623	0	60
ASV_1657_16S_022_3	ASV_2185_16S_022_3	0.594907242987344	0.348561	0	66.666667
ASV_1658_16S_022_3	OTU_1266_18S_3_200	0.678359417964235	0.520755	0	71.428571
ASV_166_16S_022_3	ASV_1759_16S_022_3	-0.776998170120007	0.414059	0	4.347826
ASV_1675_16S_3_200	OTU_212_18S_3_200	0.728093210140856	0.415216	0	69.230769
ASV_1676_16S_022_3	ASV_1117_16S_3_200	0.611139595508575	0.648598	0	75
ASV_168_16S_022_3	ASV_180_16S_3_200	0.560325264930725	0.587002	0	75
ASV_168_16S_022_3	ASV_2561_16S_3_200	0.724746889342492	0.568656	0	72.727273
ASV_1686_16S_022_3	ASV_1707_16S_022_3	0.7042036652565	0.625005	0	83.333333
ASV_1687_16S_022_3	ASV_364_16S_3_200	-0.534263968467712	0.358285	0	17.391304
ASV_169_16S_022_3	ASV_277_16S_022_3	0.594768538143369	0.801301	0	88.888889
ASV_169_16S_022_3	ASV_525_16S_022_3	0.532816588878632	0.704774	0	89.473684
ASV_1693_16S_022_3	ASV_1071_16S_3_200	0.57836658175842	0.439968	0	66.666667
ASV_1695_16S_022_3	OTU_1934_18S_3_200	0.655789971351624	0.439968	0	80
ASV_1695_16S_022_3	OTU_2700_18S_3_200	0.626935422420502	0.439968	0	80
ASV_1696_16S_022_3	ASV_2014_16S_022_3	0.540103818718746	0.54365	0	66.666667
ASV_1697_16S_022_3	ASV_2371_16S_022_3	0.835562884807587	0.553085	0	100
ASV_1697_16S_022_3	ASV_2653_16S_022_3	0.568244159752319	0.483572	0	80
ASV_1697_16S_022_3	OTU_1365_18S_3_200	0.592256799624236	0.483572	0	80
ASV_17_16S_022_3	ASV_1571_16S_022_3	-0.55887770652771	0.264543	0	30.434783
ASV_17_16S_022_3	ASV_166_16S_022_3	0.586653411388397	0.231999	0	82.608696
ASV_17_16S_022_3	ASV_166_16S_3_200	0.525640964508057	0.154589	0	72.727273
ASV_170_16S_022_3	ASV_268_16S_022_3	0.649279236793518	0.608346	0	58.333333
ASV_170_16S_022_3	ASV_502_16S_022_3	0.745665826749073	0.415087	0	69.230769
ASV_1705_16S_022_3	OTU_1114_18S_3_200	0.754423745836762	0.442284	0	66.666667
ASV_1705_16S_022_3	OTU_260_18S_3_200	0.771557986736298	0.519532	0	80
ASV_1707_16S_022_3	ASV_1512_16S_3_200	0.56149959564209	0.464086	0	66.666667
ASV_1707_16S_022_3	OTU_711_18S_3_200	0.541145648248315	0.46177	0	80
ASV_1716_16S_022_3	ASV_1512_16S_3_200	-0.52414	0.442284	0	66.666667
ASV_1720_16S_022_3	OTU_1165_18S_3_200	0.523627698421478	0.327421	0	42.857143
ASV_1720_16S_022_3	OTU_1345_18S_3_200	0.803938448429108	0.704569	0	100
ASV_1720_16S_022_3	OTU_4389_18S_3_200	0.575327792556277	0.656858	0	80
ASV_1727_16S_022_3	OTU_1286_18S_3_200	0.687693476676941	0.546102	0	57.142857
ASV_1727_16S_022_3	OTU_2856_18S_022_3	0.541615068912506	0.46177	0	66.666667
ASV_1728_16S_022_3	ASV_58_16S_3_200	-0.753735490238346	0.421528	0	22.727273
ASV_173_16S_022_3	ASV_1138_16S_3_200	0.769243857256501	0.541438	0	60
ASV_1732_16S_022_3	OTU_851_18S_022_3	0.719101564227799	0.472427	0	54.545455
ASV_1734_16S_022_3	ASV_949_16S_3_200	0.604672849178314	0.519532	0	66.666667
ASV_1734_16S_022_3	OTU_1898_18S_3_200	0.696023881435394	0.414059	0	60
ASV_1734_16S_022_3	OTU_2812_18S_022_3	0.80331028241607	0.49773	0	100
ASV_1734_16S_022_3	OTU_2876_18S_022_3	-0.583017289638519	0.298534	0	60
ASV_174_16S_022_3	ASV_1930_16S_022_3	-0.529148161411285	0.550499	0	62.5
ASV_174_16S_022_3	OTU_1148_18S_022_3	0.558317124843597	0.513773	0	66.666667
ASV_174_16S_022_3	OTU_1625_18S_3_200	0.613912999629974	0.708966	0	75
ASV_174_16S_022_3	OTU_2508_18S_3_200	0.65027802350076	0.567243	0	71.428571
ASV_1747_16S_022_3	ASV_1512_16S_3_200	-0.550487756729126	0.358613	0	50
ASV_1747_16S_022_3	OTU_711_18S_3_200	0.996503710746765	0.519532	0	100
ASV_175_16S_022_3	ASV_357_16S_022_3	0.656689811757063	0.645803	0	94.117647
ASV_1753_16S_022_3	OTU_133_18S_022_3	0.862693259583315	0.453176	0	81.818182
ASV_1753_16S_022_3	OTU_300_18S_3_200	0.787016868591309	0.785546	0	80
ASV_176_16S_3_200	ASV_630_16S_3_200	0.614225113891147	0.270908	0	47.058824
ASV_1774_16S_022_3	ASV_1869_16S_022_3	-0.790733098983765	0.599096	0	100
ASV_1777_16S_022_3	ASV_1781_16S_022_3	0.567114612445186	0.70636	0	75
ASV_179_16S_022_3	ASV_271_16S_022_3	0.598352313041687	0.639084	0	78.571429
ASV_179_16S_022_3	ASV_304_16S_022_3	0.657195687294006	0.879731	0	76.470588
ASV_179_16S_022_3	ASV_491_16S_022_3	0.956443340485413	0.95742	0	100
ASV_1795_16S_022_3	OTU_1454_18S_3_200	0.5844	0.554875	0	75
ASV_1795_16S_022_3	OTU_2398_18S_3_200	0.551793873310089	0.492737	0	62.5
ASV_18_16S_022_3	ASV_1243_16S_022_3	-0.816400644120961	0.385771	0	8.695652
ASV_180_16S_022_3	ASV_1728_16S_022_3	0.701691381288175	0.682504	0	88.888889
ASV_180_16S_022_3	ASV_180_16S_3_200	0.955339069982274	0.645336	0	80
ASV_1801_16S_022_3	OTU_568_18S_022_3	0.599778831005096	0.899116	0	81.818182
ASV_1804_16S_022_3	OTU_1104_18S_3_200	0.751133024692535	0.492737	0	62.5
ASV_182_16S_022_3	ASV_1429_16S_022_3	0.541073833207631	0.59092	0	71.428571
ASV_182_16S_022_3	ASV_475_16S_022_3	0.645206987857819	0.44958	0	73.333333
ASV_1820_16S_022_3	ASV_2281_16S_3_200	0.995089497211525	0.704569	0	100
ASV_1820_16S_022_3	OTU_2750_18S_3_200	0.691559694231141	0.599096	0	80
ASV_1825_16S_022_3	OTU_1219_18S_3_200	0.790821969509125	0.541334	0	66.666667
ASV_1825_16S_022_3	OTU_689_18S_022_3	0.814394555127606	0.707022	0	71.428571
ASV_184_16S_022_3	ASV_306_16S_022_3	0.68226874551345	0.627457	0	71.428571
ASV_184_16S_022_3	OTU_1390_18S_3_200	0.598965764045715	0.377212	0	62.5
ASV_185_16S_022_3	ASV_401_16S_022_3	0.931910014153259	0.934609	0	86.666667
ASV_185_16S_022_3	OTU_234_18S_022_3	0.52458393573761	0.451962	0	82.352941
ASV_1851_16S_022_3	OTU_2270_18S_022_3	0.629278242588043	0.439968	0	80
ASV_1851_16S_022_3	OTU_2532_18S_3_200	0.528231774821564	0.545441	0	83.333333
ASV_1851_16S_022_3	OTU_519_18S_022_3	0.840489745140076	0.519532	0	80
ASV_1855_16S_022_3	ASV_2023_16S_022_3	-0.589595317840576	0.70636	0	85.714286
ASV_1858_16S_022_3	ASV_2004_16S_3_200	0.830043971538544	0.49773	0	80
ASV_1858_16S_022_3	OTU_1345_18S_3_200	0.70124	0.46177	0	80
ASV_1869_16S_022_3	ASV_2093_16S_022_3	0.538865387439728	0.493623	0	60
ASV_187_16S_022_3	ASV_278_16S_022_3	0.601621925830841	0.652233	0	93.75
ASV_187_16S_022_3	ASV_494_16S_022_3	0.536593116795791	0.925757	0	87.5
ASV_187_16S_022_3	ASV_752_16S_022_3	0.87272831251715	0.821507	0	87.5
ASV_189_16S_022_3	ASV_318_16S_022_3	-0.666919765898783	0.769896	0	93.75
ASV_189_16S_022_3	ASV_414_16S_022_3	-0.549083967249259	0.530488	0	8.695652
ASV_189_16S_022_3	ASV_422_16S_022_3	0.8807	0.966193	0	93.75
ASV_189_16S_022_3	ASV_66_16S_3_200	0.576332838065705	0.62688	0	93.333333
ASV_1894_16S_022_3	ASV_1457_16S_3_200	0.659412829638745	0.764122	0	85.714286
ASV_1894_16S_022_3	OTU_95_18S_022_3	-0.73472425567954	0.379426	0	9.090909
ASV_19_16S_022_3	ASV_126_16S_022_3	0.601227879524231	0.848331	0	100
ASV_19_16S_022_3	ASV_23_16S_022_3	0.552891969680786	0.629019	0	94.444444
ASV_19_16S_022_3	ASV_410_16S_022_3	0.700259506702423	0.685895	0	88.888889
ASV_192_16S_022_3	ASV_859_16S_022_3	0.56946611404419	0.650066	0	75
ASV_192_16S_022_3	OTU_798_18S_022_3	-0.61650687456131	0.378789	0	4.761905
ASV_192_16S_3_200	OTU_204_18S_3_200	0.555310869788127	0.639115	0	71.428571
ASV_193_16S_022_3	ASV_360_16S_022_3	0.760752868717725	0.444662	0	84.210526
ASV_193_16S_022_3	ASV_402_16S_022_3	0.820168134430121	0.791777	0	95
ASV_1949_16S_022_3	OTU_699_18S_3_200	0.709073096039049	0.372816	0	57.142857
ASV_196_16S_022_3	ASV_560_16S_022_3	0.668465852737427	0.468543	0	81.818182
ASV_1963_16S_3_200	OTU_1256_18S_3_200	0.559617232693031	0.627457	0	71.428571
ASV_1963_16S_3_200	OTU_680_18S_3_200	0.567783248767378	0.682767	0	83.333333
ASV_197_16S_022_3	ASV_225_16S_022_3	0.975269947788812	0.855975	0	100
ASV_1971_16S_022_3	OTU_183_18S_3_200	0.542970418930054	0.671276	0	81.818182
ASV_1986_16S_022_3	ASV_2057_16S_022_3	0.980734527111054	0.843687	0	100
ASV_1986_16S_022_3	OTU_1607_18S_3_200	0.823009610176086	0.63444	0	85.714286
ASV_199_16S_022_3	ASV_800_16S_022_3	-0.639622166202668	0.547242	0	8.695652
ASV_1999_16S_022_3	ASV_1400_16S_3_200	0.878015909203473	0.541334	0	80
ASV_1999_16S_022_3	OTU_682_18S_3_200	0.649133196135369	0.552608	0	50
ASV_2_16S_022_3	ASV_156_16S_022_3	0.77471512556076	0.545441	0	95.238095
ASV_2_16S_022_3	ASV_197_16S_022_3	-0.632649421691895	0.359671	0	65.217391
ASV_2_16S_022_3	ASV_226_16S_022_3	0.53177615961523	0.390241	0	90.47619
ASV_2_16S_022_3	ASV_6_16S_022_3	0.6092888712883	0.485888	0	90.909091
ASV_20_16S_022_3	ASV_47_16S_022_3	-0.531857123834532	0.4254	0	69.565217
ASV_2004_16S_3_200	OTU_879_18S_3_200	0.754240930080414	0.625005	0	83.333333
ASV_2009_16S_022_3	OTU_2095_18S_3_200	0.74058	0.358613	0	50
ASV_2009_16S_022_3	OTU_931_18S_022_3	0.881528064513559	0.625005	0	100
ASV_2010_16S_022_3	OTU_1968_18S_3_200	0.885527605172426	0.435861	0	60
ASV_2014_16S_022_3	OTU_2097_18S_022_3	0.54712051153183	0.601412	0	66.666667
ASV_2023_16S_022_3	ASV_905_16S_3_200	0.62635	0.408776	0	57.142857
ASV_2030_16S_022_3	ASV_2068_16S_022_3	0.526178836509377	0.535679	0	75
ASV_2030_16S_022_3	OTU_1778_18S_3_200	0.798364544009059	0.487679	0	71.428571
ASV_2032_16S_3_200	OTU_839_18S_3_200	0.761859442385238	0.519532	0	57.142857
ASV_204_16S_022_3	ASV_212_16S_022_3	0.872970970669438	0.841473	0	100
ASV_204_16S_022_3	ASV_298_16S_022_3	-0.616472464588262	0.247275	0	39.130435
ASV_2057_16S_022_3	ASV_2093_16S_022_3	-0.661788821220398	0.519532	0	66.666667
ASV_206_16S_022_3	ASV_304_16S_022_3	0.8971728682518	0.812575	0	100
ASV_206_16S_022_3	ASV_641_16S_022_3	0.722919821739197	0.66109	0	94.117647
ASV_207_16S_022_3	ASV_579_16S_022_3	0.786190330982208	0.379321	0	90
ASV_207_16S_022_3	ASV_784_16S_022_3	0.802560014568383	0.437083	0	90
ASV_2079_16S_022_3	OTU_67_18S_022_3	-0.744191790496534	0.313766	0	4.761905
ASV_2083_16S_022_3	OTU_1202_18S_022_3	0.819012866129312	0.414059	0	60
ASV_2084_16S_022_3	OTU_817_18S_022_3	0.711456942669403	0.408776	0	57.142857
ASV_2085_16S_022_3	OTU_716_18S_022_3	0.523754994490302	0.404007	0	66.666667
ASV_2093_16S_022_3	OTU_923_18S_3_200	0.739851355552673	0.483572	0	66.666667
ASV_21_16S_022_3	ASV_388_16S_022_3	0.528603792190552	0.514271	0	81.818182
ASV_210_16S_022_3	ASV_1294_16S_022_3	0.773830328553946	0.415758	0	55.555556
ASV_210_16S_022_3	ASV_799_16S_022_3	0.607069969177246	0.277209	0	44.444444
ASV_211_16S_022_3	OTU_3990_18S_022_3	-0.721130189886153	0.338055	0	8.695652
ASV_211_16S_022_3	OTU_4921_18S_3_200	-0.61446875333786	0.473506	0	8.695652
ASV_212_16S_022_3	ASV_449_16S_022_3	0.71045161459962	0.658002	0	94.117647
ASV_212_16S_022_3	ASV_767_16S_022_3	0.626362603340833	0.69342	0	94.117647
ASV_2127_16S_022_3	ASV_2170_16S_022_3	0.866800527119642	0.404007	0	80
ASV_2127_16S_022_3	ASV_863_16S_3_200	0.541063358560128	0.425809	0	80
ASV_213_16S_022_3	ASV_101_16S_3_200	0.615106701850891	0.356297	0	60
ASV_213_16S_022_3	ASV_1067_16S_3_200	0.815074920654297	0.439968	0	80
ASV_213_16S_022_3	ASV_1147_16S_022_3	0.617646515369415	0.46177	0	80
ASV_2134_16S_3_200	ASV_2288_16S_3_200	0.837992765203602	0.519532	0	100
ASV_214_16S_022_3	ASV_1164_16S_022_3	-0.667806684970856	0.290666	0	43.478261
ASV_215_16S_022_3	ASV_215_16S_3_200	0.704419807093427	0.397538	0	90.47619
ASV_215_16S_022_3	ASV_512_16S_022_3	0.757294264638914	0.527683	0	95
ASV_2155_16S_022_3	ASV_1564_16S_3_200	0.892023186083187	0.541334	0	80
ASV_2156_16S_3_200	OTU_86_18S_3_200	0.817563516212124	0.414059	0	60
ASV_216_16S_022_3	ASV_358_16S_022_3	-0.536342562360786	0.755355	0	86.666667
ASV_216_16S_022_3	ASV_365_16S_3_200	0.657261848449707	0.773606	0	93.333333
ASV_216_16S_022_3	ASV_503_16S_022_3	0.774387115250842	0.890259	0	100
ASV_216_16S_3_200	ASV_345_16S_3_200	0.571714699268341	0.653565	0	80
ASV_217_16S_022_3	ASV_290_16S_022_3	0.698131203651428	0.662095	0	75
ASV_218_16S_022_3	ASV_134_16S_3_200	0.570975025785574	0.700054	0	85.714286
ASV_218_16S_022_3	ASV_397_16S_022_3	0.57076	0.58253	0	78.571429
ASV_218_16S_022_3	ASV_407_16S_022_3	-0.58763592770795	0.443995	0	4.545455
ASV_2181_16S_022_3	ASV_1107_16S_3_200	0.57130628824234	0.487679	0	83.333333
ASV_2181_16S_022_3	ASV_2243_16S_022_3	0.783994155776457	0.384521	0	66.666667
ASV_2181_16S_022_3	OTU_1179_18S_022_3	0.710976325755719	0.465876	0	50
ASV_2181_16S_022_3	OTU_3190_18S_3_200	0.558588056491377	0.46177	0	80
ASV_2181_16S_022_3	OTU_689_18S_022_3	0.525344323151611	0.625005	0	83.333333
ASV_2185_16S_022_3	ASV_687_16S_3_200	-0.601493740076128	0.279048	0	8.695652
ASV_2185_16S_022_3	OTU_1290_18S_022_3	0.61784842807191	0.466538	0	57.142857
ASV_2185_16S_022_3	OTU_30_18S_3_200	0.721757393071056	0.348561	0	66.666667
ASV_2186_16S_022_3	ASV_2226_16S_022_3	0.726145057353126	0.356297	0	60
ASV_2186_16S_022_3	OTU_3606_18S_3_200	0.79733913642369	0.379321	0	66.666667
ASV_222_16S_022_3	ASV_426_16S_022_3	0.574940323829651	0.657117	0	58.823529
ASV_222_16S_022_3	ASV_503_16S_022_3	0.861074521376051	0.765167	0	88.235294
ASV_2226_16S_022_3	OTU_2017_18S_3_200	0.613470673561096	0.346245	0	57.142857
ASV_2226_16S_022_3	OTU_3782_18S_3_200	0.685142338275909	0.356297	0	60
ASV_223_16S_022_3	ASV_268_16S_022_3	0.670466491420968	0.749964	0	85.714286
ASV_223_16S_022_3	ASV_456_16S_022_3	0.898394048213959	0.785924	0	100
ASV_223_16S_022_3	ASV_531_16S_022_3	0.609962522983551	0.645714	0	54.545455
ASV_224_16S_022_3	ASV_1396_16S_022_3	0.735010027885437	0.740948	0	90.909091
