Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
OTU_553_18S_022_3	OTU_494_18S_3_200	0.769068097825343	1	0.488681	2.197665	NA	3	1	-0.453211	0.000999	3	1	-0.54005	0.5005	3	1	-0.24069	0.301698	3	1	0.054679	NA	3	1	0.085203	NA	3	1	-0.314552	0.251748	3	1	-0.244887	0.611389	3	1	8
OTU_5538_18S_3_200	OTU_6718_18S_3_200	0.563844084739685	1	0.377075	-0.341605	0.61039	3	1	-0.312558	0.000999	3	1	-0.312558	0.000999	3	1	-0.454977	0.148851	3	1	-0.374021	0.060939	3	1	-0.274156	0.361638	3	1	-0.391897	0.667333	3	1	-0.288546	0.251748	3	1	8
OTU_554_18S_022_3	OTU_1078_18S_022_3	0.731905994347365	1	0.612238	-0.413044	0.555445	3	1	-0.5173	0.502498	3	1	-0.442073	0.000999	3	1	-0.435254	0.050949	3	1	-0.404518	0.178821	3	1	-0.47249	0.062937	3	1	-0.454717	0.036963	3	1	-0.214904	0.723277	3	1	8
OTU_554_18S_022_3	OTU_1792_18S_022_3	0.545610689400611	1	0.501887	-0.321539	0.555445	3	1	-0.405113	0.000999	3	1	-0.405113	0.000999	3	1	-0.432943	0.075924	3	1	-0.388335	0.214785	3	1	-0.35559	0.156843	3	1	-0.413598	0.072927	3	1	0.407106	NA	3	1	8
OTU_554_18S_022_3	OTU_2514_18S_022_3	0.731977939605713	1	0.65685	-0.38451	0.723277	3	1	-0.477786	0.000999	3	1	-0.477786	0.000999	3	1	-0.575398	0.075924	3	1	-0.472301	0.178821	3	1	-0.510553	0.153846	3	1	-0.598698	0.000999	3	1	0.383136	NA	3	1	8
OTU_555_18S_022_3	OTU_228_18S_3_200	0.874327678692144	1	0.62408	-0.58724	0.000999	3	1	-0.58724	0.000999	3	1	-0.58724	0.000999	3	1	-0.389628	0.413586	3	1	-0.538473	0.441558	3	1	-0.539628	0.142857	3	1	-0.371363	0.477522	3	1	-0.317554	0.442557	3	1	8
OTU_5578_18S_3_200	OTU_7523_18S_3_200	0.925773413319371	1	0.450544	-0.450544	1	3	1	-0.450544	1	3	1	-0.450544	1	3	1	-0.411736	0.188811	3	1	-0.467429	0.417582	3	1	-0.432171	0.649351	3	1	-0.419663	0.62038	3	1	-0.403628	0.331668	3	1	8
OTU_558_18S_022_3	ASV_684_16S_3_200	0.867594441206453	1	0.453679	-0.409791	0.333666	3	1	-0.409791	0.222777	3	1	-0.409791	0.100899	3	1	0.121285	NA	3	1	0.314157	NA	3	1	-0.171327	0.327672	3	1	0.425257	NA	3	1	0.413007	NA	3	1	8
OTU_558_18S_3_200	OTU_1121_18S_3_200	0.861368565673135	1	0.649611	-0.368257	0.556444	3	1	1.4598	NA	3	1	-0.437811	0.000999	3	1	-0.096162	0.798202	3	1	0.387903	NA	3	1	0.329303	NA	3	1	-0.070655	0.833167	3	1	-0.303746	0.584416	3	1	8
OTU_558_18S_3_200	OTU_628_18S_3_200	0.554055690765381	1	0.439371	-0.23827	0.501499	3	1	-0.23827	0.442557	3	1	-0.310899	0.000999	3	1	-0.116284	0.337662	3	1	0.418787	NA	3	1	0.477831	NA	3	1	0.068038	NA	3	1	-0.166972	0.612388	3	1	8
OTU_559_18S_022_3	OTU_4725_18S_022_3	0.792529658249436	1	0.420509	-0.41346	0.61039	3	1	-0.311573	0.000999	3	1	-0.311573	0.000999	3	1	-0.412582	0.113886	3	1	-0.185388	0.524476	3	1	-0.422283	0.128871	3	1	-0.305082	0.382617	3	1	-0.280557	0.27972	3	1	8
OTU_5590_18S_022_3	OTU_2184_18S_3_200	0.582699339522212	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.399228	0.574426	3	1	-0.454921	0.430569	3	1	-0.464623	0.395604	3	1	-0.321866	0.905095	3	1	0.010378	NA	3	1	8
OTU_560_18S_022_3	OTU_889_18S_022_3	0.770884859684267	1	0.579067	-0.411227	0.612388	3	1	-0.431711	0.000999	3	1	-0.411227	0.7003	3	1	-0.356584	0.087912	3	1	-0.314707	0.192807	3	1	-0.3196	0.046953	3	1	0.206265	NA	3	1	-0.025929	0.474525	3	1	8
OTU_5607_18S_022_3	OTU_4982_18S_3_200	0.786597068912363	1	0.530558	-0.468163	0.000999	3	1	-0.468163	0.000999	3	1	-0.576202	1	3	1	1.26232	NA	3	1	1.393831	NA	3	1	1.453347	NA	3	1	1.352461	NA	3	1	0.330313	NA	3	1	8
OTU_5607_18S_022_3	OTU_6635_18S_3_200	0.776557534583358	1	0.470284	-0.470284	1	3	1	-0.470284	1	3	1	-0.470284	1	3	1	-0.49175	0.726274	3	1	-0.451911	0.501499	3	1	-0.512185	0.460539	3	1	-0.509379	0.524476	3	1	-0.472909	0.387612	3	1	8
OTU_561_18S_3_200	OTU_961_18S_3_200	0.629546499824706	1	0.603291	-0.497518	0.000999	3	1	-0.497518	0.000999	3	1	-0.497518	0.000999	3	1	-0.622492	0.287712	3	1	-0.508949	0.17982	3	1	-0.582113	0.33966	3	1	-0.506525	0.405594	3	1	-0.270813	0.749251	3	1	8
OTU_568_18S_022_3	OTU_6743_18S_022_3	0.850227335989208	1	0.450544	-0.450544	1	3	1	-0.450544	1	3	1	-0.573727	0.7003	3	1	-0.450544	0.188811	3	1	-0.450544	0.237762	3	1	-0.450544	0.086913	3	1	-0.450544	0.535465	3	1	-0.295589	0.612388	3	1	8
OTU_568_18S_3_200	OTU_2457_18S_3_200	0.79194542068813	1	0.663959	-0.663959	1	3	1	-0.663959	1	3	1	-0.663959	1	3	1	-0.555176	0.236763	3	1	-0.494903	0.585415	3	1	-0.517113	0.586414	3	1	-0.464766	0.668332	3	1	-0.486998	0.749251	3	1	8
OTU_568_18S_3_200	OTU_3074_18S_3_200	0.848444759845734	1	0.603686	-0.434476	0.778222	3	1	-0.459492	0.000999	3	1	-0.459492	0.000999	3	1	-0.572805	0.124875	3	1	-0.493063	0.083916	3	1	-0.378936	0.601399	3	1	-0.512532	0.525475	3	1	-0.271951	0.555445	3	1	8
OTU_571_18S_022_3	OTU_2300_18S_022_3	0.661000566633414	1	0.593841	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	1	3	1	0.399741	NA	3	1	-0.485058	0.572428	3	1	-0.454921	0.922078	3	1	0.561138	NA	3	1	0.377343	NA	3	1	8
OTU_571_18S_022_3	OTU_5279_18S_3_200	0.540597343359557	1	0.448675	-0.448675	1	3	1	-0.448675	1	3	1	-0.448675	1	3	1	-0.3524	0.576424	3	1	-0.370029	0.501499	3	1	-0.409868	0.465534	3	1	-0.364223	0.667333	3	1	-0.374632	0.555445	3	1	8
OTU_571_18S_022_3	OTU_5331_18S_022_3	0.55083626762184	1	0.496044	-0.496044	1	3	1	-0.496044	1	3	1	-0.496044	1	3	1	0.292397	NA	3	1	-0.387261	0.454545	3	1	-0.326987	0.844156	3	1	0.668637	NA	3	1	0.246554	NA	3	1	8
OTU_572_18S_3_200	OTU_1978_18S_3_200	0.747606814064803	1	0.401984	-0.313627	0.000999	3	1	-0.313627	0.000999	3	1	-0.224113	0.400599	3	1	-0.366726	0.076923	3	1	-0.358763	0.000999	2	1	-0.386621	0.000999	2	1	-0.351952	0.000999	3	1	-0.355415	0.056943	3	1	8
OTU_574_18S_022_3	OTU_1822_18S_3_200	0.775951455486829	1	0.599986	-0.567728	0.000999	3	1	-0.567728	0.000999	3	1	-0.567728	0.000999	3	1	0.266357	NA	3	1	-0.479796	0.000999	3	1	-0.423002	0.353646	3	1	-0.018715	0.583417	3	1	-0.05604	0.528472	3	1	8
OTU_574_18S_022_3	OTU_3086_18S_3_200	0.553459369578363	1	0.470284	-0.470284	0.945055	3	1	-0.470284	0.944056	3	1	-0.470284	1	3	1	-0.54026	0.212787	2	1	-0.470284	0.095904	3	1	-0.470284	0.263736	3	1	-0.530558	0.4995	3	1	-0.560695	0.278721	3	1	8
OTU_574_18S_022_3	OTU_4760_18S_022_3	0.611379027366638	1	0.599685	-0.599685	1	3	1	-0.599685	1	3	1	-0.599685	1	3	1	-0.574129	0.038961	3	1	-0.599685	0.047952	3	1	-0.599685	0.080919	3	1	-0.617314	0.166833	3	1	-0.558575	0.083916	3	1	8
OTU_575_18S_022_3	OTU_1420_18S_022_3	0.631092309951782	1	0.610701	1.188867	NA	3	1	-0.482228	0.000999	3	1	-0.482228	0.000999	3	1	-0.105018	0.263736	3	1	0.262204	NA	3	1	0.309799	NA	3	1	-0.180654	0.464535	3	1	0.143009	NA	3	1	8
OTU_575_18S_3_200	OTU_895_18S_3_200	0.681684673923285	1	0.657255	-0.439383	0.666334	3	1	-0.466192	0.000999	3	1	-0.466192	0.000999	3	1	-0.135514	0.373626	3	1	0.582056	NA	3	1	0.744673	NA	3	1	-0.159008	0.572428	3	1	-0.315614	0.806194	3	1	8
OTU_575_18S_3_200	OTU_987_18S_3_200	0.612709376468138	1	0.630977	-0.619154	0.000999	3	1	-0.619154	0.000999	3	1	-0.619154	0.000999	3	1	-0.037198	0.573427	3	1	0.581605	NA	3	1	0.820415	NA	3	1	0.002591	NA	3	1	-0.297457	0.694306	3	1	8
OTU_58_18S_022_3	OTU_439_18S_022_3	0.53839111328125	1	0.449132	-0.331878	0.000999	3	1	1.539242	NA	3	1	1.539242	NA	3	1	-0.386544	0.000999	3	1	-0.35461	0.000999	3	1	-0.285917	0.008991	3	1	0.225306	NA	3	1	-0.065051	0.861139	3	1	8
OTU_580_18S_022_3	OTU_1396_18S_022_3	-0.758311766143183	1	0.487015	-0.487015	0.944056	3	1	-0.577425	0.612388	3	1	-0.487015	1	3	1	-0.113847	0.737263	3	1	-0.333342	0.666334	3	1	-0.385619	0.458541	3	1	0.074852	NA	3	1	-0.372449	0.111888	3	1	8
OTU_5824_18S_022_3	OTU_1652_18S_3_200	-0.782382708851588	1	0.438338	0.457152	NA	3	1	0.893429	NA	3	1	-0.012594	0.400599	3	1	-0.189808	0.112887	3	1	0.365479	NA	3	1	0.209743	NA	3	1	-0.128299	0.502498	3	1	-0.126883	0.805195	3	1	8
OTU_583_18S_022_3	OTU_4955_18S_022_3	0.56047	1	0.496044	3.768728	NA	3	1	-0.35185	0.000999	3	1	-0.35185	0.000999	3	1	0.282155	NA	3	1	1.408063	NA	3	1	1.134944	NA	3	1	0.352081	NA	3	1	-0.25984	0.666334	3	1	8
OTU_583_18S_022_3	OTU_6493_18S_022_3	0.564742878664037	1	0.603686	3.494361	NA	3	1	-0.531589	0.000999	3	1	-0.531589	0.000999	3	1	0.104537	NA	3	1	1.177494	NA	3	1	0.911876	NA	3	1	0.167076	NA	3	1	-0.341926	0.889111	3	1	8
OTU_585_18S_3_200	OTU_1142_18S_3_200	0.858114916841995	1	0.718094	1.884631	NA	3	1	-0.537273	0.000999	3	1	-0.537273	0.000999	3	1	-0.341425	0.038961	3	1	-0.102156	0.190809	3	1	-0.052759	0.170829	3	1	-0.27554	0.084915	3	1	-0.220842	0.417582	3	1	8
OTU_59_18S_022_3	OTU_160_18S_022_3	0.539247252287408	1	0.494903	0.299127	NA	3	1	-0.375467	0.000999	3	1	0.299127	NA	3	1	-0.087761	0.461538	3	1	0.00899	NA	3	1	-0.080219	0.483516	3	1	-0.515338	0.071928	3	1	-0.422062	0.446553	3	1	8
OTU_59_18S_022_3	OTU_179_18S_022_3	0.564037799835205	1	0.497912	0.277524	NA	3	1	-0.442788	0.000999	3	1	-0.426973	0.100899	3	1	-0.251697	0.487512	3	1	0.082528	NA	3	1	0.240889	NA	3	1	-0.337526	0.167832	3	1	-0.414339	0.195804	3	1	8
OTU_590_18S_3_200	OTU_1519_18S_3_200	0.742189507920533	1	0.642855	1.295927	NA	3	1	-0.462405	0.000999	3	1	-0.462405	0.000999	3	1	-0.596611	0.025974	3	1	-0.239766	0.000999	3	1	-0.308184	0.032967	3	1	-0.509645	0.071928	3	1	-0.26315	0.778222	3	1	8
OTU_591_18S_022_3	OTU_2417_18S_022_3	0.533662855625153	1	0.530558	-0.504105	0.612388	3	1	-0.405768	0.000999	3	1	-0.405768	0.000999	3	1	0.046876	NA	3	1	1.349258	NA	3	1	1.189755	NA	3	1	-0.479242	0.453546	3	1	0.595892	NA	3	1	8
OTU_591_18S_022_3	OTU_374_18S_3_200	0.860001774706447	1	0.544279	2.507228	NA	3	1	-0.415246	0.000999	3	1	-0.415246	0.000999	3	1	0.470973	NA	3	1	0.612729	NA	3	1	0.617519	NA	3	1	0.758705	NA	3	1	0.382547	NA	3	1	8
OTU_591_18S_022_3	OTU_4711_18S_3_200	0.56121	1	0.523309	2.575857	NA	3	1	-0.478197	0.000999	3	1	-0.478197	0.000999	3	1	-0.01428	0.637363	3	1	1.130576	NA	3	1	1.219064	NA	3	1	0.258677	NA	3	1	-0.214661	0.807193	3	1	8
OTU_591_18S_022_3	OTU_591_18S_3_200	0.833998503377969	1	0.714114	2.763837	NA	3	1	-0.503342	0.000999	3	1	-0.503342	0.000999	3	1	-0.206116	0.662338	3	1	0.779484	NA	3	1	0.629683	NA	3	1	0.19709	NA	3	1	-0.352579	0.473526	3	1	8
OTU_591_18S_022_3	OTU_85_18S_3_200	-0.567746639251709	1	0.287797	1.44427	NA	3	1	-0.189567	0.111888	3	1	-0.33432	0.200799	3	1	0.052919	NA	2	1	0.403464	NA	3	1	0.399837	NA	2	1	0.446589	NA	3	1	0.072012	NA	3	1	8
OTU_591_18S_3_200	OTU_3854_18S_3_200	0.71995997428894	1	0.63751	-0.752251	0.667333	3	1	-0.63751	1	3	1	-0.63751	1	3	1	-0.640856	0.812188	3	1	-0.621992	0.847153	3	1	-0.722104	0.471528	3	1	-0.668678	0.572428	3	1	-0.395154	0.528472	3	1	8
OTU_592_18S_3_200	OTU_2931_18S_3_200	0.595647215843201	1	0.485858	-0.353487	0.834166	3	1	-0.353487	0.778222	3	1	-0.485858	0.8002	3	1	-0.437348	0.43956	3	1	-0.442469	0.084915	3	1	-0.359446	0.300699	3	1	-0.531655	0.703297	3	1	-0.415508	0.221778	3	1	8
OTU_592_18S_3_200	OTU_785_18S_3_200	0.727444291114807	1	0.588222	-0.407189	0.834166	3	1	3.046611	NA	3	1	-0.504302	0.000999	3	1	0.000485	NA	3	1	1.244204	NA	3	1	1.053008	NA	3	1	0.498363	NA	3	1	0.007021	NA	3	1	8
OTU_594_18S_3_200	OTU_1327_18S_3_200	0.747040067914146	1	0.501452	-0.418063	0.388611	3	1	-0.392903	0.000999	3	1	-0.392903	0.000999	3	1	-0.513216	0.186813	3	1	-0.192608	0.143856	3	1	-0.451717	0.215784	2	1	-0.520112	0.238761	3	1	-0.410657	0.252747	3	1	8
OTU_594_18S_3_200	OTU_1876_18S_3_200	0.872377066168773	1	0.593276	2.338937	NA	3	1	-0.44592	0.000999	3	1	-0.44592	0.000999	3	1	-0.139939	0.564436	3	1	0.551159	NA	3	1	0.742573	NA	3	1	0.071713	NA	3	1	-0.220467	0.723277	3	1	8
OTU_595_18S_022_3	ASV_1352_16S_3_200	-0.76472346730945	1	0.436825	-0.436825	0.333666	3	1	0.862896	NA	3	1	-0.262494	0.300699	3	1	-0.436977	0.161838	3	1	-0.328651	0.191808	2	1	-0.36788	0.326673	3	1	-0.365614	0.393606	2	1	-0.402985	0.028971	2	1	8
OTU_595_18S_3_200	OTU_2835_18S_3_200	0.5547975897789	1	0.616026	-0.552442	0.38961	3	1	-0.46867	0.000999	3	1	-0.46867	0.000999	3	1	-0.363945	0.376623	3	1	-0.081153	0.2997	3	1	0.088319	NA	3	1	-0.331052	0.572428	3	1	-0.048943	0.75025	3	1	8
OTU_597_18S_022_3	OTU_2012_18S_3_200	0.793106927248741	1	0.519972	-0.519972	1	3	1	-0.519972	1	3	1	-0.519972	1	3	1	-0.627268	0.462537	3	1	-0.59201	0.452547	3	1	-0.622147	0.431568	3	1	-0.616341	0.81019	3	1	-0.468679	0.696304	3	1	8
OTU_597_18S_022_3	OTU_5331_18S_022_3	0.626052466961764	1	0.497912	-0.615654	0.722278	3	1	-0.497912	1	3	1	-0.497912	1	3	1	-0.61491	0.413586	3	1	-0.56995	0.451548	3	1	-0.600087	0.548452	3	1	-0.594281	0.763237	3	1	-0.494385	0.724276	3	1	8
OTU_599_18S_022_3	OTU_1823_18S_022_3	0.773544099331242	1	0.751555	-0.598219	0.000999	3	1	-0.598219	0.000999	3	1	-0.598219	0.000999	3	1	-0.335743	0.237762	3	1	-0.267592	0.228771	3	1	-0.489822	0.023976	3	1	-0.336872	0.405594	3	1	-0.012803	0.665335	3	1	8
OTU_60_18S_022_3	OTU_3746_18S_022_3	0.78103426129344	1	0.538451	2.963976	NA	3	1	-0.395154	0.000999	3	1	-0.489789	0.6004	3	1	-0.081565	0.352647	3	1	0.443717	NA	3	1	0.259978	NA	3	1	-0.115301	0.477522	3	1	-0.303085	0.668332	3	1	8
OTU_60_18S_022_3	OTU_461_18S_022_3	0.557721562436255	1	0.534959	2.323787	NA	3	1	-0.309152	0.000999	3	1	2.323787	NA	3	1	-0.151598	0.375624	3	1	0.109976	NA	3	1	0.051743	NA	3	1	-0.260718	0.201798	3	1	-0.014763	0.5005	3	1	8
OTU_600_18S_022_3	ASV_1080_16S_3_200	0.778988816717184	1	0.505977	-0.543762	0.388611	3	1	-0.470507	0.000999	3	1	-0.459158	0.200799	3	1	-0.145857	0.227772	3	1	0.033681	NA	3	1	0.022947	NA	3	1	-0.020778	0.190809	3	1	0.404435	NA	3	1	8
OTU_602_18S_3_200	OTU_684_18S_3_200	0.7556272149086	1	0.668059	-0.490189	0.556444	3	1	-0.579703	0.000999	3	1	-0.579703	0.000999	3	1	-0.031587	0.951049	3	1	0.288992	NA	3	1	0.582963	NA	3	1	-0.15553	0.597403	3	1	-0.236212	0.666334	3	1	8
OTU_6042_18S_022_3	OTU_2236_18S_3_200	0.733353179532382	1	0.400805	3.702676	NA	3	1	-0.222038	0.000999	3	1	-0.222038	0.000999	3	1	0.127628	NA	3	1	1.125372	NA	3	1	0.73263	NA	3	1	0.249544	NA	3	1	-0.032037	0.583417	3	1	8
OTU_609_18S_022_3	OTU_4802_18S_022_3	0.61063277721405	1	0.502759	-0.572	0.4995	3	1	-0.502759	0.334665	3	1	-0.502759	0.300699	3	1	-0.389058	0.000999	3	1	-0.371841	0.048951	3	1	-0.477743	0.032967	3	1	-0.349809	0.000999	3	1	-0.194795	0.13986	3	1	8
OTU_609_18S_022_3	OTU_4814_18S_022_3	0.793521712834624	1	0.432195	0.765842	NA	3	1	-0.398684	0.000999	3	1	-0.338941	0.200799	3	1	-0.156874	0.075924	3	1	0.105974	NA	3	1	-0.062422	0.272727	3	1	-0.215422	0.240759	3	1	0.216475	NA	3	1	8
OTU_614_18S_022_3	OTU_482_18S_3_200	0.615047752857208	1	0.475738	-0.305573	0.555445	3	1	2.459627	NA	3	1	-0.413612	0.7003	3	1	-0.401673	0.253746	3	1	-0.269484	0.000999	3	1	-0.30565	0.151848	3	1	0.379764	NA	3	1	-0.419121	0.083916	3	1	8
OTU_617_18S_3_200	OTU_1937_18S_3_200	0.604439437389374	1	0.558186	-0.383855	0.89011	3	1	-0.503718	0.000999	3	1	-0.503718	0.000999	3	1	-0.011633	0.624376	3	1	0.880713	NA	3	1	0.785638	NA	3	1	0.042827	NA	3	1	-0.409587	0.443556	3	1	8
OTU_617_18S_3_200	OTU_2153_18S_3_200	0.73915308713913	1	0.593841	3.706188	NA	3	1	-0.424631	0.000999	3	1	-0.424631	0.000999	3	1	-0.249084	0.563437	3	1	0.668338	NA	3	1	0.630056	NA	3	1	0.365687	NA	3	1	-0.279531	0.582418	3	1	8
OTU_6215_18S_022_3	OTU_2184_18S_3_200	0.572156131267548	1	0.450544	-0.450544	1	3	1	-0.450544	1	3	1	-0.450544	1	3	1	-0.235302	0.4995	3	1	-0.371897	0.430569	3	1	-0.411736	0.198801	3	1	-0.299116	0.441558	3	1	-0.347039	0.166833	3	1	8
OTU_622_18S_3_200	OTU_2928_18S_3_200	0.750919997692108	1	0.500631	-0.500631	1	3	1	-0.500631	1	3	1	-0.500631	1	3	1	-0.469751	0.28971	3	1	-0.421985	0.191808	3	1	-0.421985	0.108891	3	1	-0.511905	0.952048	3	1	-0.266878	0.638362	3	1	8
OTU_6233_18S_022_3	OTU_10_18S_3_200	-0.758074184824506	1	0.325767	-0.168556	0.223776	3	1	-0.238532	0.222777	3	1	0.697818	NA	3	1	-0.131154	0.201798	2	1	-0.196103	0.071928	2	1	-0.139825	0.037962	2	1	-0.219839	0.047952	2	1	0.277403	NA	2	1	8
OTU_624_18S_022_3	OTU_2008_18S_022_3	0.860427689447463	1	0.714114	-0.464534	0.777223	3	1	2.69174	NA	3	1	-0.503342	0.000999	3	1	-0.683234	0.250749	3	1	-0.392961	0.083916	3	1	-0.431212	0.404595	3	1	-0.524622	0.321678	3	1	-0.163841	0.946054	3	1	8
OTU_624_18S_3_200	OTU_3906_18S_3_200	0.538687765598297	1	0.577926	-0.577926	0.944056	3	1	-0.689446	0.778222	3	1	-0.577926	1	3	1	0.184214	NA	3	1	-0.176301	0.75025	3	1	-0.295218	0.596404	3	1	0.514099	NA	3	1	0.579116	NA	3	1	8
OTU_625_18S_3_200	OTU_2393_18S_3_200	0.749501311435194	1	0.546131	-0.491663	0.78022	3	1	-0.504171	0.000999	3	1	-0.504171	0.000999	3	1	-0.643234	0.611389	3	1	-0.588642	0.569431	3	1	-0.609751	0.567433	3	1	-0.486889	0.537463	3	1	-0.441748	0.335664	3	1	8
OTU_628_18S_3_200	OTU_1578_18S_3_200	0.5308877825737	1	0.459827	-0.227354	0.834166	3	1	-0.227354	0.721279	3	1	-0.40694	0.000999	3	1	0.006557	NA	3	1	0.460563	NA	3	1	0.240469	NA	3	1	0.232984	NA	3	1	-0.011575	0.445554	3	1	8
OTU_630_18S_3_200	OTU_2651_18S_3_200	0.769106079883027	1	0.702183	-0.57315	0.000999	3	1	-0.57315	0.000999	3	1	-0.57315	0.000999	3	1	0.09187	NA	3	1	0.311657	NA	3	1	0.171007	NA	3	1	0.108657	NA	3	1	-0.000657	0.861139	3	1	8
OTU_630_18S_3_200	OTU_895_18S_3_200	0.56126	1	0.570443	-0.131101	0.666334	3	1	-0.433789	0.000999	3	1	-0.433789	0.000999	3	1	-0.221597	0.236763	3	1	0.095978	NA	3	1	0.236301	NA	3	1	-0.293396	0.298701	3	1	-0.281149	0.861139	3	1	8
OTU_631_18S_022_3	OTU_3517_18S_022_3	-0.695912897586823	1	0.483917	0.399969	NA	3	1	-0.419401	0.000999	3	1	-0.419401	0.000999	3	1	-0.004485	0.65035	3	1	1.071546	NA	3	1	1.203353	NA	3	1	0.205884	NA	3	1	-0.054344	0.278721	3	1	8
OTU_631_18S_022_3	OTU_808_18S_3_200	-0.597815155982971	1	0.417016	-0.417016	1	3	1	-0.417016	1	3	1	-0.417016	1	3	1	-0.302081	0.176823	2	1	-0.357774	0.549451	3	1	-0.187686	0.933067	3	1	-0.337339	0.143856	3	1	-0.307184	0.000999	3	1	8
OTU_638_18S_022_3	OTU_1121_18S_022_3	0.814146161205676	1	0.707025	-0.519366	0.333666	3	1	-0.548365	0.000999	3	1	-0.548365	0.000999	3	1	-0.394875	0.387612	3	1	-0.043438	0.857143	3	1	0.125582	NA	3	1	-0.39418	0.216783	3	1	0.636585	NA	3	1	8
OTU_639_18S_022_3	ASV_678_16S_3_200	-0.77815128812251	1	0.351917	-0.106174	0.278721	3	1	-0.39134	0.277722	3	1	-0.106174	0.300699	3	1	0.114467	NA	3	1	0.47296	NA	3	1	0.48123	NA	3	1	0.786639	NA	2	1	0.154833	NA	3	1	8
OTU_639_18S_022_3	OTU_1441_18S_3_200	-0.776078723493114	1	0.316392	-0.094827	0.27972	3	1	-0.354367	0.276723	3	1	-0.094827	0.300699	3	1	0.211297	NA	3	1	0.830626	NA	3	1	0.952954	NA	2	1	0.130387	NA	3	1	0.105754	NA	3	1	8
OTU_639_18S_022_3	OTU_721_18S_3_200	0.63606	1	0.491026	0.249954	NA	3	1	-0.52817	0.277722	3	1	-0.370056	0.300699	3	1	-0.147504	0.213786	2	1	-0.252788	0.096903	3	1	-0.260174	0.20979	3	1	-0.143464	0.155844	3	1	0.284015	NA	3	1	8
OTU_641_18S_022_3	OTU_3463_18S_3_200	0.685822634873527	1	0.717124	-0.608188	0.666334	3	1	-0.627592	0.000999	3	1	-0.627592	0.000999	3	1	-0.660687	0.160839	3	1	-0.665134	0.11988	3	1	-0.535559	0.512488	3	1	-0.748292	0.261738	3	1	0.494868	NA	3	1	8
OTU_641_18S_022_3	OTU_518_18S_022_3	0.841359734535217	1	0.663269	-0.49406	0.889111	3	1	-0.608801	0.000999	3	1	-0.608801	0.000999	3	1	-0.61476	0.324675	3	1	-0.563514	0.083916	3	1	-0.476583	0.611389	3	1	-0.694437	0.273726	3	1	-0.228616	0.749251	3	1	8
OTU_641_18S_022_3	OTU_938_18S_022_3	0.631792902946472	1	0.68261	-0.573674	0.000999	3	1	-0.573674	0.000999	3	1	-0.573674	0.000999	3	1	-0.174072	0.323676	3	1	-0.540209	0.203796	3	1	-0.375377	0.556444	3	1	0.088153	NA	3	1	0.367425	NA	3	1	8
OTU_644_18S_022_3	OTU_2028_18S_022_3	0.757792141804738	1	0.619425	-0.498869	0.000999	3	1	2.549777	NA	3	1	-0.498869	0.000999	3	1	0.159314	NA	3	1	-0.303392	0.166833	3	1	-0.419547	0.122877	3	1	1.02653	NA	3	1	0.767429	NA	3	1	8
OTU_644_18S_022_3	OTU_721_18S_022_3	-0.792444314788581	1	0.347423	0.110115	NA	3	1	0.32786	NA	3	1	0.032213	NA	3	1	0.352669	NA	3	1	0.572397	NA	3	1	0.420474	NA	2	1	0.676679	NA	3	1	0.409643	NA	2	1	8
OTU_647_18S_3_200	OTU_6691_18S_3_200	0.873738631274177	1	0.602995	-0.533552	0.613387	3	1	-0.439592	0.000999	3	1	-0.439592	0.000999	3	1	-0.19511	0.573427	3	1	0.938929	NA	3	1	0.701608	NA	3	1	-0.092781	0.310689	3	1	-0.132881	0.89011	3	1	8
OTU_655_18S_3_200	OTU_1544_18S_3_200	0.806263973903198	1	0.496044	-0.496044	0.945055	3	1	-0.496044	0.944056	3	1	-0.496044	1	3	1	-0.496044	0.312687	3	1	-0.496044	0.214785	3	1	-0.496044	0.143856	3	1	-0.496044	0.428571	3	1	-0.556317	0.083916	3	1	8
