Source	Target	Weight	MutualInformation	num_Triplets	percentage_co_occurrence	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
OTU_5149_18S_022_3	OTU_583_18S_3_200	0.845725251536366	0.701483	0	100	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_515_18S_022_3	OTU_2141_18S_3_200	0.687118232250214	0.769043	0	85.714286	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_515_18S_022_3	OTU_515_18S_3_200	0.599060557423169	0.556317	0	66.666667	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_515_18S_022_3	OTU_786_18S_022_3	0.532323672955631	0.418298	0	57.142857	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_515_18S_022_3	OTU_828_18S_3_200	0.772256874409708	0.603686	0	83.333333	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_515_18S_3_200	OTU_1234_18S_3_200	0.869393467903137	0.496044	0	80	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_515_18S_3_200	OTU_2784_18S_3_200	0.541381777997282	0.616591	0	80	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_5165_18S_3_200	OTU_6689_18S_3_200	0.580557781736585	0.478572	0	57.142857	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
OTU_518_18S_022_3	OTU_1603_18S_022_3	-0.599526524543762	0.829316	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_518_18S_022_3	OTU_1709_18S_022_3	0.808794794023348	0.806566	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_518_18S_022_3	OTU_1880_18S_3_200	0.788271248340607	0.769043	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_522_18S_022_3	OTU_3243_18S_022_3	0.753939711214378	0.517653	0	62.5	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_522_18S_3_200	OTU_1497_18S_3_200	0.61099985543293	0.643929	0	71.428571	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_522_18S_3_200	OTU_5537_18S_3_200	0.536893784999847	0.643929	0	71.428571	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_523_18S_022_3	ASV_248_16S_3_200	0.892787278761799	0.547771	0	94.117647	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	1
OTU_526_18S_022_3	OTU_2046_18S_022_3	0.675454331155162	0.64121	0	100	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_526_18S_022_3	OTU_2198_18S_3_200	0.54614553225312	0.556317	0	80	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_526_18S_022_3	OTU_2770_18S_022_3	0.815595030784607	0.663959	0	83.333333	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5277_18S_022_3	OTU_3287_18S_3_200	0.924001634120941	0.676865	0	100	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5277_18S_022_3	OTU_3812_18S_3_200	0.591701447963715	0.556317	0	66.666667	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5277_18S_022_3	OTU_5260_18S_3_200	0.73194	0.593841	0	80	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_528_18S_3_200	OTU_4711_18S_3_200	0.715724945068359	1.018716	0	90	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0
OTU_532_18S_3_200	OTU_1683_18S_3_200	0.750602820044157	0.428354	0	75	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_5328_18S_022_3	OTU_3122_18S_3_200	0.619357705116272	0.448675	0	60	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_533_18S_022_3	OTU_865_18S_022_3	0.5335693359375	0.456118	0	62.5	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_533_18S_022_3	OTU_946_18S_022_3	0.878675103187561	0.533567	0	80	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_5330_18S_022_3	OTU_886_18S_3_200	0.986533711758297	0.593841	0	100	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_5331_18S_022_3	OTU_1128_18S_3_200	-0.544804215431213	0.520662	0	83.333333	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5331_18S_022_3	OTU_1452_18S_3_200	0.562372148036957	0.520662	0	83.333333	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5331_18S_022_3	OTU_3164_18S_3_200	0.538494956289233	0.580936	0	83.333333	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5331_18S_022_3	OTU_4145_18S_3_200	0.760127815506906	0.43577	0	80	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_534_18S_022_3	OTU_3854_18S_3_200	0.553628444671631	0.358025	0	57.142857	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_534_18S_022_3	OTU_974_18S_022_3	0.898955099274869	0.43577	0	80	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_538_18S_022_3	OTU_258_18S_3_200	0.895432631965446	0.603686	0	71.428571	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_539_18S_022_3	OTU_1740_18S_3_200	0.671373128890991	0.473294	0	66.666667	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0
OTU_539_18S_3_200	OTU_2025_18S_3_200	0.682527363300323	0.556317	0	80	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_539_18S_3_200	OTU_3718_18S_3_200	0.62033	0.43577	0	80	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_541_18S_022_3	OTU_1444_18S_3_200	-0.808945573944031	0.540324	0	9.090909	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5415_18S_022_3	OTU_1268_18S_3_200	0.685766518115997	0.536126	0	66.666667	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_5415_18S_022_3	OTU_800_18S_3_200	0.731447879509787	0.497912	0	71.428571	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_545_18S_022_3	OTU_3152_18S_022_3	0.691099166870117	0.418298	0	57.142857	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_545_18S_022_3	OTU_4161_18S_3_200	0.774922035708839	0.616591	0	66.666667	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_5460_18S_022_3	OTU_82_18S_3_200	-0.762630879878998	0.34887	0	9.090909	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_553_18S_022_3	OTU_494_18S_3_200	0.769068097825343	0.488681	0	72.727273	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
OTU_5538_18S_3_200	OTU_6718_18S_3_200	0.563844084739685	0.377075	0	71.428571	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_554_18S_022_3	OTU_1078_18S_022_3	0.731905994347365	0.612238	0	72.727273	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0
OTU_554_18S_022_3	OTU_1792_18S_022_3	0.545610689400611	0.501887	0	77.777778	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
OTU_554_18S_022_3	OTU_2514_18S_022_3	0.731977939605713	0.65685	0	87.5	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
OTU_555_18S_022_3	OTU_228_18S_3_200	0.874327678692144	0.62408	0	62.5	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
OTU_5578_18S_3_200	OTU_7523_18S_3_200	0.925773413319371	0.450544	0	80	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU_558_18S_022_3	ASV_684_16S_3_200	0.867594441206453	0.453679	0	94.736842	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1
OTU_558_18S_3_200	OTU_1121_18S_3_200	0.861368565673135	0.649611	0	92.307692	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1
OTU_558_18S_3_200	OTU_628_18S_3_200	0.554055690765381	0.439371	0	76.923077	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1
OTU_559_18S_022_3	OTU_4725_18S_022_3	0.792529658249436	0.420509	0	62.5	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
OTU_5590_18S_022_3	OTU_2184_18S_3_200	0.582699339522212	0.533567	0	66.666667	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_560_18S_022_3	OTU_889_18S_022_3	0.770884859684267	0.579067	0	76.923077	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1
OTU_5607_18S_022_3	OTU_4982_18S_3_200	0.786597068912363	0.530558	0	57.142857	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_5607_18S_022_3	OTU_6635_18S_3_200	0.776557534583358	0.470284	0	57.142857	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
OTU_561_18S_3_200	OTU_961_18S_3_200	0.629546499824706	0.603291	0	77.777778	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_568_18S_022_3	OTU_6743_18S_022_3	0.850227335989208	0.450544	0	80	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_568_18S_3_200	OTU_2457_18S_3_200	0.79194542068813	0.663959	0	100	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_568_18S_3_200	OTU_3074_18S_3_200	0.848444759845734	0.603686	0	100	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_571_18S_022_3	OTU_2300_18S_022_3	0.661000566633414	0.593841	0	80	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_571_18S_022_3	OTU_5279_18S_3_200	0.540597343359557	0.448675	0	60	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_571_18S_022_3	OTU_5331_18S_022_3	0.55083626762184	0.496044	0	80	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_572_18S_3_200	OTU_1978_18S_3_200	0.747606814064803	0.401984	0	60	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0
OTU_574_18S_022_3	OTU_1822_18S_3_200	0.775951455486829	0.599986	0	75	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OTU_574_18S_022_3	OTU_3086_18S_3_200	0.553459369578363	0.470284	0	50	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_574_18S_022_3	OTU_4760_18S_022_3	0.611379027366638	0.599685	0	77.777778	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_575_18S_022_3	OTU_1420_18S_022_3	0.631092309951782	0.610701	0	85.714286	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0
OTU_575_18S_3_200	OTU_895_18S_3_200	0.681684673923285	0.657255	0	88.888889	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_575_18S_3_200	OTU_987_18S_3_200	0.612709376468138	0.630977	0	72.727273	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_58_18S_022_3	OTU_439_18S_022_3	0.53839111328125	0.449132	0	71.428571	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1
OTU_580_18S_022_3	OTU_1396_18S_022_3	-0.758311766143183	0.487015	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5824_18S_022_3	OTU_1652_18S_3_200	-0.782382708851588	0.438338	0	18.181818	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_583_18S_022_3	OTU_4955_18S_022_3	0.56047	0.496044	0	80	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_583_18S_022_3	OTU_6493_18S_022_3	0.564742878664037	0.603686	0	100	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_585_18S_3_200	OTU_1142_18S_3_200	0.858114916841995	0.718094	0	90.909091	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_59_18S_022_3	OTU_160_18S_022_3	0.539247252287408	0.494903	0	94.444444	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0
OTU_59_18S_022_3	OTU_179_18S_022_3	0.564037799835205	0.497912	0	88.888889	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0
OTU_590_18S_3_200	OTU_1519_18S_3_200	0.742189507920533	0.642855	0	78.571429	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1
OTU_591_18S_022_3	OTU_2417_18S_022_3	0.533662855625153	0.530558	0	57.142857	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_591_18S_022_3	OTU_374_18S_3_200	0.860001774706447	0.544279	0	70	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
OTU_591_18S_022_3	OTU_4711_18S_3_200	0.56121	0.523309	0	60	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
OTU_591_18S_022_3	OTU_591_18S_3_200	0.833998503377969	0.714114	0	87.5	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
OTU_591_18S_022_3	OTU_85_18S_3_200	-0.567746639251709	0.287797	0	18.181818	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_591_18S_3_200	OTU_3854_18S_3_200	0.71995997428894	0.63751	0	75	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_592_18S_3_200	OTU_2931_18S_3_200	0.595647215843201	0.485858	0	71.428571	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
OTU_592_18S_3_200	OTU_785_18S_3_200	0.727444291114807	0.588222	0	85.714286	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
OTU_594_18S_3_200	OTU_1327_18S_3_200	0.747040067914146	0.501452	0	81.818182	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1
OTU_594_18S_3_200	OTU_1876_18S_3_200	0.872377066168773	0.593276	0	80	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
OTU_595_18S_022_3	ASV_1352_16S_3_200	-0.76472346730945	0.436825	0	4.761905	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_595_18S_3_200	OTU_2835_18S_3_200	0.5547975897789	0.616026	0	72.727273	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
OTU_597_18S_022_3	OTU_2012_18S_3_200	0.793106927248741	0.519972	0	85.714286	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_597_18S_022_3	OTU_5331_18S_022_3	0.626052466961764	0.497912	0	71.428571	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_599_18S_022_3	OTU_1823_18S_022_3	0.773544099331242	0.751555	0	92.307692	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0
OTU_60_18S_022_3	OTU_3746_18S_022_3	0.78103426129344	0.538451	0	75	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_60_18S_022_3	OTU_461_18S_022_3	0.557721562436255	0.534959	0	72.727273	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_600_18S_022_3	ASV_1080_16S_3_200	0.778988816717184	0.505977	0	80	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1
OTU_602_18S_3_200	OTU_684_18S_3_200	0.7556272149086	0.668059	0	90	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1
OTU_6042_18S_022_3	OTU_2236_18S_3_200	0.733353179532382	0.400805	0	66.666667	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_609_18S_022_3	OTU_4802_18S_022_3	0.61063277721405	0.502759	0	66.666667	0	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0
OTU_609_18S_022_3	OTU_4814_18S_022_3	0.793521712834624	0.432195	0	87.5	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0
OTU_614_18S_022_3	OTU_482_18S_3_200	0.615047752857208	0.475738	0	80	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1
OTU_617_18S_3_200	OTU_1937_18S_3_200	0.604439437389374	0.558186	0	71.428571	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_617_18S_3_200	OTU_2153_18S_3_200	0.73915308713913	0.593841	0	80	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_6215_18S_022_3	OTU_2184_18S_3_200	0.572156131267548	0.450544	0	66.666667	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_622_18S_3_200	OTU_2928_18S_3_200	0.750919997692108	0.500631	0	71.428571	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
OTU_6233_18S_022_3	OTU_10_18S_3_200	-0.758074184824506	0.325767	0	27.272727	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_624_18S_022_3	OTU_2008_18S_022_3	0.860427689447463	0.714114	0	87.5	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_624_18S_3_200	OTU_3906_18S_3_200	0.538687765598297	0.577926	0	55.555556	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_625_18S_3_200	OTU_2393_18S_3_200	0.749501311435194	0.546131	0	71.428571	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_628_18S_3_200	OTU_1578_18S_3_200	0.5308877825737	0.459827	0	75	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1
OTU_630_18S_3_200	OTU_2651_18S_3_200	0.769106079883027	0.702183	0	75	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
OTU_630_18S_3_200	OTU_895_18S_3_200	0.56126	0.570443	0	72.727273	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_631_18S_022_3	OTU_3517_18S_022_3	-0.695912897586823	0.483917	0	9.090909	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_631_18S_022_3	OTU_808_18S_3_200	-0.597815155982971	0.417016	0	18.181818	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_638_18S_022_3	OTU_1121_18S_022_3	0.814146161205676	0.707025	0	94.736842	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1
OTU_639_18S_022_3	ASV_678_16S_3_200	-0.77815128812251	0.351917	0	4.761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_639_18S_022_3	OTU_1441_18S_3_200	-0.776078723493114	0.316392	0	9.52381	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_639_18S_022_3	OTU_721_18S_3_200	0.63606	0.491026	0	83.333333	1	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
OTU_641_18S_022_3	OTU_3463_18S_3_200	0.685822634873527	0.717124	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_641_18S_022_3	OTU_518_18S_022_3	0.841359734535217	0.663269	0	85.714286	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_641_18S_022_3	OTU_938_18S_022_3	0.631792902946472	0.68261	0	87.5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_644_18S_022_3	OTU_2028_18S_022_3	0.757792141804738	0.619425	0	77.777778	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
OTU_644_18S_022_3	OTU_721_18S_022_3	-0.792444314788581	0.347423	0	14.285714	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_647_18S_3_200	OTU_6691_18S_3_200	0.873738631274177	0.602995	0	85.714286	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
OTU_655_18S_3_200	OTU_1544_18S_3_200	0.806263973903198	0.496044	0	66.666667	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_655_18S_3_200	OTU_827_18S_3_200	0.731707334518433	0.425925	0	60	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_656_18S_3_200	OTU_1400_18S_3_200	0.714424595744001	0.473294	0	80	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_656_18S_3_200	OTU_3145_18S_3_200	0.78291	0.533567	0	80	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_656_18S_3_200	OTU_738_18S_3_200	0.577914082760156	0.533567	0	80	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_658_18S_022_3	OTU_356_18S_3_200	0.55756	0.562674	0	76.923077	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1
OTU_658_18S_022_3	OTU_602_18S_3_200	0.832509949193816	0.549961	0	81.818182	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1
OTU_665_18S_022_3	OTU_2045_18S_022_3	0.755456864833832	0.600556	0	83.333333	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1
OTU_665_18S_022_3	OTU_5003_18S_022_3	0.880031478335323	0.774221	0	91.666667	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1
OTU_667_18S_022_3	OTU_1016_18S_022_3	0.634921669960022	0.668364	0	78.571429	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0
OTU_667_18S_022_3	OTU_5679_18S_022_3	-0.734073395869244	0.466979	0	14.285714	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6694_18S_022_3	OTU_2986_18S_3_200	0.611831805763891	0.425925	0	60	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_672_18S_022_3	ASV_359_16S_3_200	-0.773635191486848	0.363732	0	13.636364	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_672_18S_022_3	OTU_2479_18S_022_3	0.614133715629578	0.533567	0	80	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_672_18S_022_3	OTU_4442_18S_022_3	-0.537027219187257	0.533567	0	100	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_672_18S_022_3	OTU_6018_18S_022_3	0.733721269378724	0.533567	0	100	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6743_18S_022_3	OTU_1497_18S_3_200	0.775190227745772	0.473294	0	66.666667	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_678_18S_022_3	ASV_133_16S_3_200	-0.606673181056976	0.374444	0	14.285714	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_678_18S_022_3	OTU_336_18S_3_200	-0.731745523394141	0.477819	0	31.818182	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
OTU_678_18S_022_3	OTU_717_18S_022_3	0.796345741702611	0.737056	0	83.333333	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
OTU_679_18S_022_3	OTU_1626_18S_3_200	0.755628824234009	0.510817	0	80	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_679_18S_022_3	OTU_1843_18S_022_3	0.630985900131828	0.61545	0	71.428571	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_679_18S_022_3	OTU_2150_18S_022_3	0.598482131958008	0.453103	0	66.666667	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_680_18S_3_200	OTU_1851_18S_3_200	0.633586466312408	0.496044	0	80	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_684_18S_3_200	OTU_1544_18S_3_200	0.60181	0.490424	0	66.666667	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_684_18S_3_200	OTU_951_18S_3_200	0.530702769756317	0.461255	0	77.777778	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OTU_685_18S_022_3	OTU_890_18S_022_3	0.773730815592601	0.804823	0	80	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
