Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
ASV_299_16S_022_3	ASV_1164_16S_022_3	0.891876749424809	1	0.915692	0.537024	NA	3	1	-0.857929	0.000999	3	1	-0.800167	0.091908	3	1	-0.825842	0.000999	3	1	-0.853022	0.000999	3	1	-0.451893	0.732268	3	1	-0.462178	0.4995	3	1	-0.341211	0.697303	3	1	8
ASV_299_16S_022_3	ASV_308_16S_022_3	0.529218137934036	1	0.915692	-0.565255	0.65035	3	1	-0.857929	0.000999	3	1	-0.800167	0.091908	3	1	-0.744576	0.05994	3	1	-0.853022	0.084915	3	1	-0.711823	0.46953	3	1	-0.507954	0.5005	3	1	-0.319409	0.876124	3	1	8
ASV_3_16S_022_3	ASV_7_16S_022_3	0.94186262846594	1	0.679927	-0.215382	0.050949	3	1	-0.329162	0.000999	3	1	-0.464992	0.000999	3	1	-0.203106	0.058941	3	1	-0.00021	0.667333	3	1	-0.219382	0.134865	3	1	-0.332208	0.083916	3	1	-0.265407	0.053946	3	1	8
ASV_3_16S_022_3	ASV_8_16S_022_3	0.623721420764923	1	0.593437	-0.342819	0.000999	3	1	-0.36108	0.000999	3	1	-0.401032	0.091908	3	1	-0.320097	0.117882	3	1	-0.436639	0.000999	3	1	-0.251967	0.067932	3	1	-0.163271	0.000999	3	1	-0.185848	0.125874	3	1	8
ASV_3_16S_022_3	OTU_2633_18S_022_3	0.565426290035248	1	0.194642	-0.194642	0.9001	1	1	-0.197331	0.428571	2	1	1.010576	NA	3	1	-0.194642	0.058941	3	1	-0.209503	0.083916	2	1	0.954385	NA	2	1	0.37605	NA	1	1	0.422871	NA	1	1	8
ASV_30_16S_022_3	ASV_81_16S_022_3	0.891857623946993	1	0.604538	-0.188465	0.6004	3	1	-0.477859	0.000999	3	1	-0.139958	0.637363	3	1	-0.068629	0.648352	3	1	-0.45204	0.334665	3	1	-0.332863	0.168831	3	1	0.001966	NA	3	1	-0.270072	0.482517	3	1	8
ASV_30_16S_022_3	OTU_423_18S_022_3	-0.593898177146912	1	0.355987	-0.211582	0.55045	3	1	-0.359194	0.4995	3	1	0.569364	NA	3	1	1.408406	NA	3	1	-0.298532	0.000999	2	1	-0.228476	0.368631	3	1	-0.362596	0.250749	2	1	-0.25245	0.24975	2	1	8
ASV_30_16S_022_3	OTU_6_18S_022_3	0.530915021896362	1	0.358693	-0.297183	0.200799	3	1	-0.269021	0.143856	3	1	-0.171422	0.273726	3	1	-0.021326	0.795205	3	1	0.100223	NA	2	1	0.026725	NA	3	1	0.038517	NA	2	1	0.032822	NA	2	1	8
ASV_300_16S_022_3	ASV_632_16S_022_3	0.768756151199341	1	0.688656	-0.649489	0.000999	3	1	-0.604702	0.143856	3	1	-0.573132	0.000999	3	1	-0.719238	0.176823	3	1	-0.781049	0.083916	3	1	-0.649489	0.000999	3	1	-0.676669	0.083916	3	1	-0.465342	0.804196	3	1	8
ASV_300_16S_022_3	OTU_763_18S_022_3	0.892426431179047	1	0.76822	-0.658787	0.000999	3	1	-0.70116	0.357642	3	1	-0.597105	0.000999	3	1	-0.711641	0.176823	3	1	-0.863488	0.083916	3	1	-0.658787	0.000999	3	1	-0.744247	0.000999	3	1	-0.549814	0.574426	3	1	8
ASV_301_16S_022_3	ASV_462_16S_022_3	0.623971819877625	1	0.835381	-0.407072	0.5005	3	1	-0.816786	0.000999	3	1	-0.759024	0.091908	3	1	-0.487773	0.735265	3	1	0.021007	NA	3	1	-0.710089	0.367632	3	1	-0.306741	0.917083	3	1	-0.174072	0.965035	3	1	8
ASV_301_16S_022_3	OTU_751_18S_022_3	-0.757632077873972	1	0.394702	-0.365821	0.050949	3	1	-0.385404	0.143856	2	1	-0.402299	0.181818	3	1	-0.332032	0.647353	3	1	-0.257375	0.833167	2	1	-0.402299	0.1998	3	1	-0.279177	0.5005	3	1	-0.199086	0.876124	2	1	8
ASV_304_16S_022_3	ASV_1153_16S_022_3	0.552782773971558	1	0.875216	-0.496233	0.85015	3	1	-0.740717	0.000999	3	1	0.121567	NA	3	1	-0.471672	0.353646	3	1	0.024415	NA	3	1	-0.20861	0.400599	3	1	-0.469179	0.417582	3	1	-0.426741	0.393606	3	1	8
ASV_304_16S_022_3	ASV_622_16S_022_3	0.534363031387329	1	0.686597	-0.573291	0.450549	3	1	-0.628308	0.143856	3	1	1.121365	NA	3	1	-0.503495	0.354645	3	1	-0.242844	0.834166	3	1	-0.580888	0.167832	3	1	-0.08646	0.917083	3	1	-0.652808	0.160839	3	1	8
ASV_306_16S_022_3	ASV_1687_16S_022_3	0.594419062137604	1	0.590836	-0.578849	0.050949	3	1	-0.415753	0.5005	3	1	-0.523776	0.000999	3	1	-0.349971	0.5005	3	1	-0.567518	0.333666	3	1	-0.273143	0.667333	3	1	-0.206083	0.75025	3	1	-0.447086	0.463536	3	1	8
ASV_306_16S_022_3	OTU_292_18S_3_200	0.636470858627698	1	0.519532	-0.449783	0.000999	3	1	-0.270544	0.428571	3	1	-0.406697	0.000999	3	1	-0.33643	0.912088	3	1	1.113007	NA	3	1	-0.432889	0.400599	3	1	-0.336947	0.667333	3	1	-0.427981	0.607393	3	1	8
ASV_306_16S_022_3	OTU_866_18S_3_200	0.56661152131962	1	0.682767	-0.682767	0.55045	3	1	-0.569932	0.786214	3	1	-0.648979	0.091908	3	1	-0.711648	0.292707	3	1	0.978653	NA	3	1	-0.682767	0.866134	3	1	-0.596124	0.667333	3	1	-0.510137	0.965035	3	1	8
ASV_307_16S_022_3	ASV_307_16S_3_200	0.736349165439606	1	0.44595	-0.383522	0.200799	3	1	-0.375417	0.000999	3	1	0.656586	NA	3	1	-0.217043	0.266733	3	1	-0.422632	0.332667	3	1	-0.352792	0.267732	3	1	-0.005849	0.5005	3	1	-0.405748	0.411588	3	1	8
ASV_307_16S_3_200	ASV_1821_16S_3_200	0.624408483505249	1	0.604332	-0.500997	0.400599	3	1	-0.49791	0.000999	3	1	1.763358	NA	3	1	-0.446922	0.147852	3	1	-0.523253	0.75025	3	1	-0.466553	0.166833	3	1	0.145071	NA	3	1	-0.570544	0.572428	3	1	8
ASV_308_16S_022_3	ASV_1361_16S_022_3	0.52593	1	0.896232	-0.168066	0.85015	3	1	-0.804681	0.000999	3	1	-0.746919	0.273726	3	1	-0.770892	0.000999	3	1	-0.696236	0.333666	3	1	-0.77141	0.165834	3	1	-0.692363	0.000999	3	1	-0.570554	0.644356	3	1	8
ASV_308_16S_022_3	ASV_461_16S_022_3	0.992179274559021	1	1.040536	-0.813933	0.350649	3	1	-0.881756	0.000999	3	1	-0.788034	0.091908	3	1	-0.662345	0.353646	3	1	-0.965879	0.084915	3	1	-0.77032	0.401598	3	1	-0.582115	0.166833	3	1	-0.568419	0.589411	3	1	8
ASV_309_16S_022_3	ASV_425_16S_022_3	0.642187476158142	1	0.756021	-0.631246	0.75025	3	1	-0.661254	0.142857	3	1	-0.353857	0.182817	3	1	-0.658575	0.177822	3	1	-0.516175	0.167832	3	1	-0.751631	0.1998	3	1	-0.597928	0.668332	3	1	-0.612272	0.77023	3	1	8
ASV_31_16S_022_3	ASV_1332_16S_022_3	0.795582789863929	1	0.554214	-0.507968	0.250749	3	1	-0.355391	0.5005	3	1	2.531833	NA	3	1	-0.497635	0.381618	3	1	0.138683	NA	3	1	-0.402729	0.265734	3	1	0.551653	NA	3	1	-0.496452	0.143856	3	1	8
ASV_310_16S_022_3	ASV_1287_16S_022_3	0.581369930526875	1	0.630894	-0.640191	0.100899	3	1	-0.633583	0.071928	3	1	-0.587807	0.364635	3	1	-0.310465	0.971029	3	1	-0.630894	0.167832	3	1	-0.265725	0.967033	3	1	-0.419428	0.666334	3	1	-0.343395	0.947053	3	1	8
ASV_310_16S_022_3	ASV_437_16S_3_200	0.726716256331605	1	0.613468	-0.535134	0.000999	3	1	0.910442	NA	3	1	-0.309739	0.455544	3	1	-0.304038	0.854146	3	1	-0.613468	0.417582	3	1	-0.276192	0.7003	3	1	-0.215028	0.75025	3	1	-0.512102	0.357642	3	1	8
ASV_310_16S_022_3	ASV_797_16S_022_3	0.7034560802616	1	0.704306	-0.421586	0.7003	3	1	-0.591471	0.357642	3	1	-0.545695	0.455544	3	1	-0.658531	0.471528	3	1	-0.658531	0.167832	3	1	-0.637247	0.2997	3	1	-0.637247	0.501499	3	1	-0.542147	0.42957	3	1	8
ASV_310_16S_022_3	ASV_900_16S_022_3	0.609469186777177	1	0.58729	-0.58729	0.95005	3	1	-0.58729	0.928072	3	1	-0.553501	0.546454	3	1	-0.541514	0.942058	3	1	-0.541514	0.083916	3	1	-0.58729	0.6004	3	1	-0.45317	0.584416	3	1	-0.58729	0.427572	3	1	8
ASV_311_16S_022_3	ASV_396_16S_022_3	0.538688832488591	1	0.680843	-0.466689	0.75025	3	1	-0.65295	0.000999	3	1	-0.402318	0.091908	3	1	-0.332717	0.648352	3	1	-0.508213	0.417582	3	1	-0.3211	0.8002	3	1	-0.165891	0.75025	3	1	-0.576446	0.607393	3	1	8
ASV_311_16S_022_3	ASV_749_16S_022_3	0.597425937652588	1	0.680843	-0.737949	0.300699	3	1	-0.662248	0.000999	3	1	-0.604486	0.091908	3	1	-0.552297	0.088911	3	1	-0.589292	0.000999	3	1	-0.457909	0.664336	3	1	-0.584902	0.084915	3	1	-0.479988	0.644356	3	1	8
ASV_311_16S_022_3	ASV_865_16S_022_3	0.653218269348145	1	0.515735	-0.504313	0.050949	3	1	-0.469247	0.000999	3	1	-0.325359	0.000999	3	1	-0.292431	0.294705	3	1	-0.486854	0.000999	3	1	-0.289593	0.733267	3	1	-0.486854	0.4995	3	1	-0.466753	0.360639	3	1	8
ASV_312_16S_022_3	ASV_337_16S_3_200	0.551414608955383	1	0.556636	-0.003043	0.6004	3	1	-0.192455	0.42957	3	1	-0.024672	0.364635	3	1	-0.550554	0.05994	3	1	-0.344652	0.833167	2	1	-0.544649	0.301698	3	1	-0.326575	0.417582	3	1	-0.589907	0.124875	3	1	8
ASV_312_16S_022_3	ASV_401_16S_022_3	0.610412013269483	1	0.689402	-0.523397	0.400599	3	1	-0.674338	0.000999	3	1	0.865543	NA	3	1	-0.678931	0.118881	3	1	-0.025025	0.5005	3	1	-0.619653	0.068931	3	1	-0.087093	0.751249	3	1	-0.378586	0.33966	3	1	8
ASV_316_16S_022_3	ASV_1002_16S_022_3	0.611962488212854	1	0.759024	-0.672381	0.000999	3	1	-0.602585	0.214785	3	1	-0.610699	0.091908	3	1	1.195117	NA	3	1	0.219007	NA	3	1	-0.607022	0.066933	3	1	-0.483235	0.417582	3	1	-0.463587	0.394605	3	1	8
ASV_316_16S_022_3	ASV_552_16S_022_3	0.578014433383942	1	0.708787	0.037779	NA	3	1	-0.396943	0.287712	3	1	-0.315208	0.819181	3	1	1.601441	NA	3	1	0.334076	NA	3	1	-0.462349	0.466533	3	1	-0.456454	0.833167	3	1	-0.450169	0.805195	3	1	8
ASV_316_16S_022_3	ASV_931_16S_022_3	0.699405952243954	1	0.878985	-0.903162	0.250749	3	1	-0.83637	0.000999	3	1	-0.682869	0.091908	3	1	1.328057	NA	3	1	0.250521	NA	3	1	-0.627122	0.233766	3	1	-0.576486	0.334665	3	1	-0.613945	0.430569	3	1	8
ASV_317_16S_022_3	ASV_547_16S_022_3	0.752654913244579	1	0.771851	-0.759864	0.100899	3	1	-0.67944	0.000999	3	1	-0.54618	0.182817	3	1	-0.510903	0.353646	3	1	-0.356491	0.583417	3	1	-0.374287	0.532468	3	1	-0.430655	0.418581	3	1	-0.330787	0.732268	3	1	8
ASV_318_16S_022_3	ASV_422_16S_022_3	0.921970170285537	1	0.932192	-0.468071	0.75025	3	1	-0.334422	0.501499	3	1	-0.722945	0.455544	3	1	-0.789165	0.293706	3	1	-0.716671	0.083916	3	1	-0.485483	0.601399	3	1	-0.432904	0.417582	3	1	-0.444356	0.554446	3	1	8
ASV_318_16S_022_3	ASV_890_16S_022_3	0.526086868068377	1	0.519965	-0.221262	0.450549	3	1	-0.061221	0.571429	3	1	-0.405751	0.273726	3	1	-0.188262	0.647353	3	1	-0.484661	0.083916	2	1	-0.14451	0.232767	3	1	-0.371057	0.083916	3	1	-0.291743	0.696304	3	1	8
ASV_32_16S_022_3	ASV_1584_16S_022_3	-0.692481645114524	1	0.456106	-0.328595	0.350649	3	1	-0.443183	0.071928	2	1	0.698922	NA	3	1	0.84612	NA	3	1	-0.368401	0.083916	1	1	-0.407641	0.234765	3	1	-0.432133	0.250749	3	1	0.059106	NA	2	1	8
ASV_32_16S_022_3	ASV_187_16S_022_3	0.549963662477221	1	0.669774	-0.382146	0.150849	3	1	-0.365964	0.072927	3	1	0.188466	NA	3	1	-0.586708	0.030969	3	1	-0.525165	0.167832	3	1	-0.585247	0.033966	3	1	-0.230983	0.584416	3	1	-0.204395	0.375624	3	1	8
ASV_32_16S_022_3	ASV_414_16S_3_200	-0.534598671062555	1	0.41458	-0.15465	0.450549	3	1	-0.401657	0.143856	1	1	0.459419	NA	3	1	-0.222773	0.294705	3	1	-0.152729	0.667333	2	1	0.424457	NA	3	1	-0.390607	0.084915	3	1	0.061917	NA	2	1	8
ASV_32_16S_022_3	ASV_81_16S_022_3	0.65997352982908	1	0.86348	-0.255055	0.5005	3	1	-0.658314	0.000999	3	1	-0.148141	0.546454	3	1	-0.141437	0.53047	3	1	-0.448121	0.417582	3	1	-0.601917	0.101898	3	1	-0.022526	0.751249	3	1	-0.365496	0.482517	3	1	8
ASV_32_16S_022_3	ASV_93_16S_022_3	0.784914103977978	1	1.032176	-0.254557	0.5005	3	1	-0.69331	0.000999	3	1	-0.112968	0.546454	3	1	-0.109293	0.559441	3	1	-0.454804	0.167832	3	1	-0.649367	0.100899	3	1	-0.246813	0.75025	3	1	-0.704651	0.125874	3	1	8
ASV_320_16S_022_3	ASV_386_16S_022_3	0.615967940486595	1	0.754639	0.513959	NA	3	1	0.664116	NA	3	1	1.438023	NA	3	1	-0.518118	0.176823	3	1	-0.241499	0.332667	3	1	-0.582414	0.2997	3	1	-0.584088	0.834166	3	1	-0.663088	0.624376	3	1	8
ASV_320_16S_022_3	ASV_628_16S_3_200	0.593537032604218	1	0.630673	0.566152	NA	3	1	-0.481175	0.42957	3	1	1.084507	NA	3	1	-0.165275	0.558442	3	1	-0.200443	0.584416	3	1	-0.366242	0.165834	3	1	-0.467202	0.666334	3	1	-0.584898	0.427572	3	1	8
ASV_321_16S_022_3	ASV_144_16S_3_200	0.803851008415222	1	0.764793	-0.518058	0.100899	3	1	-0.621504	0.215784	3	1	-0.696354	0.000999	3	1	-0.507873	0.443556	3	1	-0.671523	0.417582	3	1	-0.407165	0.5005	3	1	-0.634481	0.083916	3	1	-0.396214	0.983017	3	1	8
ASV_321_16S_022_3	ASV_274_16S_3_200	0.583917630683594	1	0.874549	-0.725495	0.050949	3	1	-0.152447	0.642358	3	1	-0.759024	0.000999	3	1	1.378219	NA	3	1	-0.220348	0.417582	3	1	-0.414669	0.666334	3	1	-0.56972	0.167832	3	1	-0.436221	0.912088	3	1	8
ASV_321_16S_022_3	ASV_400_16S_3_200	0.581199112502906	1	0.641201	0.16798	NA	3	1	-0.639971	0.214785	3	1	-0.590518	0.091908	3	1	-0.423793	0.589411	3	1	-0.489514	0.334665	2	1	-0.359987	0.300699	3	1	-0.455945	0.167832	2	1	-0.341716	0.912088	3	1	8
ASV_321_16S_022_3	ASV_933_16S_022_3	0.543839275836945	1	0.449879	1.055639	NA	3	1	-0.47437	0.215784	3	1	-0.371303	0.000999	3	1	-0.379612	0.5005	3	1	-0.408152	0.917083	3	1	-0.343652	0.633367	3	1	-0.469148	0.083916	2	1	-0.404103	0.608392	3	1	8
ASV_321_16S_3_200	ASV_1220_16S_3_200	0.622765839099884	1	0.680302	-0.504843	0.200799	3	1	-0.433346	0.357642	3	1	-0.58266	0.000999	3	1	1.612396	NA	3	1	-0.247723	0.75025	3	1	-0.507532	0.433566	3	1	-0.526598	0.418581	3	1	-0.498373	0.537463	3	1	8
ASV_321_16S_3_200	OTU_973_18S_3_200	0.794958112920503	1	0.739521	-0.664864	0.450549	3	1	-0.655566	0.358641	3	1	-0.739521	0.454545	3	1	-0.64797	0.5005	3	1	-0.47448	0.833167	3	1	-0.652877	0.367632	3	1	-0.759104	0.4995	3	1	-0.464868	0.608392	3	1	8
ASV_322_16S_022_3	ASV_1459_16S_022_3	0.749730825424194	1	0.577294	-0.577294	0.7003	3	1	-0.577294	0.784216	3	1	-0.577294	0.454545	3	1	-0.485743	0.942058	3	1	0.550041	NA	3	1	-0.577294	0.665335	3	1	-0.490651	0.667333	3	1	-0.577294	0.768232	3	1	8
ASV_322_16S_022_3	OTU_2035_18S_3_200	0.56130662793398	1	0.521848	-0.521848	0.75025	3	1	-0.521848	0.928072	3	1	-0.521848	0.454545	3	1	-0.35564	0.942058	3	1	-0.453614	0.917083	3	1	-0.435205	0.5005	3	1	-0.435205	0.584416	3	1	-0.521848	0.875125	3	1	8
ASV_322_16S_022_3	OTU_829_18S_3_200	0.520734548568726	1	0.603203	-0.603203	0.7003	3	1	-0.603203	0.713287	3	1	-0.603203	0.454545	3	1	-0.696269	0.705295	3	1	0.455039	NA	3	1	-0.536143	0.566434	3	1	-0.396645	0.667333	3	1	-0.603203	0.498501	3	1	8
ASV_325_16S_022_3	ASV_216_16S_3_200	0.788619041442871	1	0.630431	-0.450756	0.000999	3	1	-0.359327	0.000999	3	1	0.77386	NA	3	1	0.51952	NA	3	1	-0.327194	0.083916	3	1	-0.155015	0.133866	3	1	-0.408014	0.334665	3	1	-0.34396	0.285714	3	1	8
ASV_327_16S_022_3	ASV_1781_16S_022_3	0.635033428668976	1	0.767837	-0.751987	0.100899	3	1	-0.69148	0.000999	3	1	-0.633717	0.273726	3	1	-0.429526	0.588412	3	1	-0.767837	0.166833	3	1	-0.52749	0.665335	3	1	-0.373787	0.583417	3	1	-0.617665	0.447552	3	1	8
ASV_327_16S_022_3	ASV_533_16S_022_3	0.769488871097565	1	0.977298	0.382165	NA	3	1	-0.824583	0.000999	3	1	-0.742848	0.091908	3	1	-0.635781	0.471528	3	1	-0.902642	0.167832	3	1	-0.551678	0.766234	3	1	-0.475321	0.5005	3	1	-0.655355	0.464535	3	1	8
ASV_328_16S_022_3	ASV_1034_16S_022_3	0.920325754191925	1	0.44411	-0.269557	0.050949	3	1	0.002657	NA	3	1	-0.231241	0.728272	3	1	-0.002219	0.62038	3	1	0.041711	NA	3	1	0.018136	NA	3	1	0.275367	NA	3	1	-0.351136	0.197802	3	1	8
ASV_33_16S_022_3	ASV_156_16S_022_3	0.753299897600427	1	0.539841	-0.147903	0.450549	3	1	-0.334411	0.143856	3	1	-0.164931	0.000999	3	1	-0.029131	0.913087	3	1	-0.365346	0.333666	3	1	0.166328	NA	3	1	0.206356	NA	3	1	-0.158963	0.177822	3	1	8
ASV_33_16S_022_3	OTU_551_18S_022_3	-0.55806628082218	1	0.366451	-0.135402	0.6004	3	1	-0.318223	0.785215	3	1	-0.344111	0.364635	3	1	-0.315768	0.618382	3	1	-0.357995	0.000999	2	1	-0.338852	0.201798	3	1	0.172993	NA	3	1	-0.320675	0.141858	3	1	8
ASV_33_16S_022_3	OTU_624_18S_022_3	-0.819958580022222	1	0.357648	0.611932	NA	3	1	-0.296498	0.358641	3	1	-0.335371	0.273726	3	1	1.205144	NA	3	1	-0.119827	0.5005	2	1	-0.153655	0.466533	3	1	-0.321688	0.251748	3	1	-0.253593	0.180819	3	1	8
ASV_331_16S_022_3	ASV_671_16S_022_3	0.656694889068604	1	0.625005	-0.625005	0.9001	3	1	-0.572807	0.572428	3	1	-0.591216	0.000999	3	1	-0.441903	0.883117	3	1	0.500317	NA	3	1	-0.625005	0.867133	3	1	-0.625005	0.917083	3	1	-0.601688	0.715285	3	1	8
ASV_331_16S_022_3	OTU_2878_18S_022_3	0.609455645084381	1	0.483572	-0.483572	1	3	1	-0.483572	1	3	1	-0.449783	0.000999	3	1	-0.529347	0.292707	3	1	-0.334258	0.5005	3	1	-0.483572	1	3	1	-0.483572	1	3	1	-0.483572	1	3	1	8
ASV_332_16S_022_3	ASV_497_16S_022_3	0.639007557267563	1	0.835879	-0.821721	0.100899	3	1	-0.683164	0.071928	3	1	-0.62712	0.091908	3	1	-0.561226	0.529471	3	1	-0.663249	0.334665	3	1	-0.528473	0.631369	3	1	-0.624414	0.250749	3	1	-0.721011	0.323676	3	1	8
ASV_332_16S_022_3	ASV_499_16S_022_3	0.671285095035891	1	0.587836	0.328884	NA	3	1	-0.430489	0.071928	3	1	-0.45779	0.091908	3	1	-0.244893	0.471528	3	1	-0.460981	0.167832	3	1	-0.23689	0.699301	3	1	-0.395954	0.250749	3	1	-0.171967	0.84016	3	1	8
ASV_332_16S_022_3	ASV_561_16S_022_3	0.628846246458105	1	0.741196	-0.753748	0.100899	3	1	-0.61788	0.072927	3	1	-0.600015	0.091908	3	1	-0.657437	0.088911	3	1	-0.672104	0.083916	3	1	-0.389049	0.1998	3	1	-0.540064	0.166833	3	1	-0.332406	0.786214	3	1	8
ASV_332_16S_022_3	OTU_393_18S_3_200	0.599617600440979	1	0.634062	0.648695	NA	3	1	-0.622545	0.000999	3	1	-0.505005	0.091908	3	1	-0.532695	0.088911	3	1	-0.552982	0.083916	3	1	-0.360444	0.534466	3	1	-0.480358	0.333666	3	1	-0.375444	0.75025	3	1	8
ASV_333_16S_022_3	ASV_1127_16S_022_3	0.92566728591919	1	0.519532	-0.380034	0.000999	3	1	-0.435578	0.143856	3	1	2.568685	NA	3	1	-0.370219	0.000999	3	1	0.511185	NA	3	1	-0.432889	0.467532	3	1	-0.519532	1	3	1	-0.456862	0.285714	3	1	8
ASV_333_16S_022_3	ASV_575_16S_022_3	0.629484951496124	1	0.437083	-0.357566	0.5005	3	1	-0.345532	0.000999	3	1	2.625622	NA	3	1	-0.270876	0.353646	3	1	-0.446381	1	3	1	-0.338453	0.400599	3	1	-0.504143	0.667333	3	1	-0.340625	0.572428	3	1	8
ASV_333_16S_022_3	OTU_356_18S_3_200	0.625453233718872	1	0.336811	-0.336811	1	3	1	-0.336811	1	3	1	-0.291035	0.819181	3	1	-0.336811	1	3	1	-0.389009	0.666334	3	1	-0.336811	1	3	1	-0.336811	1	3	1	-0.336811	1	3	1	8
ASV_334_16S_022_3	ASV_662_16S_3_200	0.600571132339628	1	0.74428	-0.155854	0.75025	3	1	-0.693597	0.072927	3	1	-0.646638	0.000999	3	1	-0.279123	0.559441	3	1	-0.627896	0.000999	3	1	-0.59568	0.133866	3	1	-0.336072	0.751249	3	1	-0.480755	0.713287	3	1	8
ASV_335_16S_022_3	ASV_1097_16S_022_3	0.87740296125412	1	0.84954	-0.195891	0.450549	3	1	-0.536513	0.000999	3	1	-0.205003	0.637363	3	1	-0.699865	0.000999	3	1	-0.371	0.250749	3	1	-0.649543	0.000999	3	1	-0.398716	0.75025	3	1	-0.182325	0.661339	3	1	8
ASV_337_16S_022_3	ASV_413_16S_3_200	-0.718559543012976	1	0.436351	-0.374912	0.100899	3	1	0.809988	NA	3	1	0.141367	NA	3	1	0.85883	NA	3	1	0.036624	NA	3	1	-0.427442	0.101898	3	1	0.065902	NA	3	1	-0.441398	0.214785	3	1	8
ASV_339_16S_022_3	ASV_1374_16S_022_3	0.732295660207495	1	0.710075	-0.710075	0.450549	3	1	-0.710075	0.571429	3	1	-0.580345	0.455544	3	1	-0.647405	0.736264	3	1	-0.58322	0.667333	3	1	-0.640326	0.5005	3	1	-0.536788	0.75025	3	1	-0.647405	0.643357	3	1	8
ASV_339_16S_022_3	ASV_1676_16S_022_3	0.538596005859847	1	0.511271	-0.516179	0.050949	3	1	-0.448601	0.42957	3	1	-0.465496	0.455544	3	1	-0.494377	0.146853	3	1	-0.511271	0.250749	2	1	-0.470403	0.498501	3	1	-0.395747	0.834166	3	1	-0.448601	0.643357	3	1	8
ASV_339_16S_022_3	ASV_2127_16S_022_3	0.666196954095038	1	0.47352	-0.386877	0.000999	3	1	-0.372154	0.000999	3	1	2.788032	NA	3	1	-0.381969	0.411588	3	1	-0.444639	0.000999	3	1	-0.432652	0.698302	3	1	-0.415758	0.416583	3	1	-0.41085	0.626374	3	1	8
ASV_34_16S_022_3	ASV_479_16S_022_3	0.583488835325314	1	0.525091	-0.339817	0.75025	3	1	-0.553113	0.071928	3	1	0.62719	NA	3	1	-0.503289	0.177822	3	1	0.170654	NA	1	1	-0.170208	0.867133	3	1	-0.242176	0.250749	3	1	0.122206	NA	3	1	8
ASV_34_16S_022_3	ASV_60_16S_022_3	0.77471649646759	1	0.717763	-0.190328	0.6004	3	1	0.257886	NA	3	1	-0.143253	0.819181	3	1	-0.404369	0.206793	3	1	0.385598	NA	3	1	-0.439259	0.301698	3	1	0.37086	NA	3	1	-0.4069	0.357642	3	1	8
ASV_34_16S_022_3	ASV_72_16S_022_3	0.62001109814453	1	0.758601	-0.23682	0.7003	3	1	-0.054547	0.5005	3	1	-0.033736	0.546454	3	1	-0.436251	0.531469	3	1	-0.27278	0.667333	3	1	-0.461369	0.200799	3	1	-0.4654	0.083916	3	1	-0.511777	0.161838	3	1	8
ASV_34_16S_022_3	OTU_393_18S_022_3	-0.559601128101349	1	0.407691	0.333968	NA	3	1	-0.161872	0.5005	3	1	-0.242519	0.364635	3	1	-0.382165	0.382617	3	1	-0.247047	0.000999	2	1	-0.293672	0.467532	3	1	-0.31175	0.166833	3	1	-0.214618	0.375624	3	1	8
ASV_340_16S_022_3	ASV_574_16S_022_3	0.793639972857327	1	1.096622	0.129555	NA	3	1	0.569014	NA	3	1	-0.833761	0.000999	3	1	-0.899859	0.354645	3	1	-0.290907	0.667333	3	1	-0.693322	0.100899	3	1	-0.750566	0.418581	3	1	-0.438344	0.875125	3	1	8
ASV_340_16S_022_3	ASV_633_16S_022_3	0.819142614643077	1	0.830359	-0.090919	0.9001	3	1	0.294291	NA	3	1	-0.80572	0.091908	3	1	-0.566704	0.648352	3	1	-0.134597	0.75025	3	1	-0.624319	0.000999	3	1	-0.696286	0.668332	3	1	-0.422955	0.857143	3	1	8
ASV_345_16S_022_3	ASV_235_16S_3_200	0.523375136377459	1	0.676999	-0.602342	0.050949	3	1	-0.564163	0.143856	3	1	-0.64321	0.455544	3	1	-0.693376	0.618382	3	1	-0.074635	0.917083	3	1	-0.63443	0.198801	3	1	0.267218	NA	3	1	-0.371422	0.805195	3	1	8
